LEX_ROW	rsyn0815m04m	5456	15756	184352	143458	20102	0.002541	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458
LEX_ROW	syn40m	560	1528	5007	4829	1585	0.000236	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829	4829
LEX_ROW	knp5-44	2157	32604	3764003	3764003	38039	0.002060	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003	3764003
LEX_ROW	ex1263a	94	390	2098	2098	392	0.000062	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098	2098
LEX_ROW	st_e41	8	32	88	88	24	0.000009	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88
LEX_ROW	squfl025-030	2305	6000	42305	42305	7105	0.000656	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305	42305
LEX_ROW	wastewater05m1	98	536	11690	8036	722	0.000093	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036	8036
LEX_ROW	cvxnonsep_psig20	20	380	2870	2870	210	0.000026	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870	2870
LEX_ROW	meanvar-orl400_05_e_8	4405	171604	21923414	21922611	91407	0.006706	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611	21922611
LEX_ROW	st_e31	301	744	4534	4257	983	0.000138	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257	4257
LEX_ROW	pooling_sppc1pq	14100	477680	812210652	131708592	756228	0.050790	131708592	131708592	131708592	131708592	131708592	131443992	131708592	131708592	131708592	131708592	131708592	131443992	131708592	131708592	131443992	131708592	131708592	131443992
LEX_ROW	pooling_haverly1pq	31	96	412	403	105	0.000026	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403
LEX_ROW	graphpart_3g-0244-0244	128	672	33446	32534	1608	0.000145	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534	32534
LEX_ROW	graphpart_clique-20	80	1260	34885	27856	1384	0.000126	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856	27856
LEX_ROW	mpbp_48	28368	91016	33835023	16124058	218338	0.014267	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058	16124058
LEX_ROW	pooling_sppb5pq	18529	674470	523815053	213571545	857699	0.046489	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545	213571545
LEX_ROW	slay07m	497	1512	5740	5740	1554	0.000186	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740	5740
LEX_ROW	nvs19	24	200	1353	884	124	0.000029	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884	884
LEX_ROW	oil	3270	8430	36313	34760	9956	0.001311	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760	34760
LEX_ROW	squfl015-060	2775	7200	36400	36400	8280	0.000821	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400	36400
LEX_ROW	ndcc12persp	1112	5522	299115	284793	10779	0.000711	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793	284793
LEX_ROW	kissing2	20772	401024	156414018	156414018	482006	0.024898	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018	156414018
LEX_ROW	nuclear25a	1942	16030	1977163	1136191	28193	0.001889	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191	1136191
LEX_ROW	clay0204m	222	704	2330	2330	682	0.000096	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330	2330
LEX_ROW	st_ph13	23	68	207	178	60	0.000017	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178
LEX_ROW	edgecross10-030	1053	4654	135854	100080	5536	0.000525	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080	100080
LEX_ROW	chain200	601	2396	8182	8182	2198	0.000206	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182	8182
LEX_ROW	ex1223b	25	66	178	178	64	0.000020	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178
LEX_ROW	slay09h	2718	7488	36057	32385	8703	0.000884	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385	32385
LEX_ROW	ndcc12	974	5982	345696	329556	12112	0.000746	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556	329556
LEX_ROW	kall_circlesrectangles_c6r39	1306	5378	75744	74610	7868	0.000609	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610	74610
LEX_ROW	squfl020-150	9170	24000	135020	135020	27360	0.002891	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020	135020
LEX_ROW	autocorr_bern40-30	43	1534	20034	20034	810	0.000077	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034	20034
LEX_ROW	slay08m	660	2016	7796	7796	2068	0.000216	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796	7796
LEX_ROW	chimera_mgw-c16-2031-01	2032	15900	3328073	2561396	53442	0.002887	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396	2561396
LEX_ROW	forest	713	2658	10614	10543	2445	0.000275	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543	10543
LEX_ROW	qspp_0_10_0_1_10_1	280	29636	1942907	1932414	16660	0.001582	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414	1932414
LEX_ROW	st_ph1	16	58	274	233	55	0.000013	233	233	233	233	233	233	233	233	233	233	233	233	233	233	233	233	233	233
LEX_ROW	elf	124	376	2733	2173	441	0.000055	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173	2173
LEX_ROW	ex3_1_3	18	36	90	83	37	0.000012	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83
LEX_ROW	cvxnonsep_normcon40r	162	322	645	645	323	0.000044	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645
LEX_ROW	demo7	155	618	3579	3426	620	0.000091	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426	3426
LEX_ROW	waternd2	615	2580	155674	74817	4059	0.000307	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817	74817
LEX_ROW	prolog	64	292	1245	1225	257	0.000045	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225	1225
LEX_ROW	ex14_1_8	11	30	80	80	28	0.000011	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80
LEX_ROW	faclay75	272878	1379706	3204527350	3013800414	3449330	0.000000	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414	3013800414
LEX_ROW	st_qpk3	55	548	5467	3762	374	0.000051	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762	3762
LEX_ROW	mpbp_34	11556	40860	3093917	891674	62446	0.005444	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674	891674
LEX_ROW	cvxnonsep_normcon20r	82	162	325	325	163	0.000026	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325
LEX_ROW	cvxnonsep_psig20r	86	170	341	341	171	0.000024	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341
LEX_ROW	crudeoil_pooling_dt2	18742	75910	14985540	9947927	174213	0.011873	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927	9947927
LEX_ROW	rsyn0805m03m	2868	8270	60979	54853	10111	0.001306	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853	54853
LEX_ROW	st_iqpbk1	22	98	295	295	71	0.000019	295	295	295	295	295	295	295	295	295	295	295	295	295	295	295	295	295	295
LEX_ROW	waterund01	96	404	4546	3317	457	0.000064	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317	3317
LEX_ROW	pointpack04	29	120	577	577	113	0.000023	577	577	577	577	577	577	577	577	577	577	577	577	577	577	577	577	577	577
LEX_ROW	st_e22	12	30	77	70	28	0.000010	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70
LEX_ROW	faclay30	16678	82242	13452923	12850431	116585	0.008442	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431	12850431
LEX_ROW	arki0002	4432	11248	683476	667374	27906	0.001967	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374	667374
LEX_ROW	transswitch0300p	11659	48446	404940	377741	51785	0.006397	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741	377741
LEX_ROW	crudeoil_pooling_dt3	30660	152210	48975085	33883039	471303	0.028464	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039	33883039
LEX_ROW	gasprod_sarawak81	22536	75636	1030380	941231	110997	0.008970	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231	941231
LEX_ROW	maxcsp-langford-3-11	660	29646	33444033	10360919	72709	0.003658	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919	10360919
LEX_ROW	p_ball_30b_5p_2d_h	1543	5224	25843	25742	5370	0.000537	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742	25742
LEX_ROW	ringpack_20_3	6709	45220	2415136	865627	40969	0.003596	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627	865627
LEX_ROW	waste	4825	21504	1468261	1270649	38413	0.002851	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649	1270649
LEX_ROW	catmix400	2001	11192	36373	36364	8396	0.000769	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364	36364
LEX_ROW	rsyn0815m02hfsg	3054	7968	44604	41416	9904	0.001404	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416	41416
LEX_ROW	p_ball_10b_7p_3d_h	1236	4186	24380	23744	4436	0.000440	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744	23744
LEX_ROW	chimera_k64ising-02	1225	3846	613390	371142	11742	0.001082	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142	371142
LEX_ROW	batchs121208m	3404	11462	138030	128816	13224	0.001359	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816	128816
LEX_ROW	nvs02	11	46	142	142	36	0.000013	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142
LEX_ROW	wastepaper6	191	1416	16611	16611	1511	0.000130	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611	16611
LEX_ROW	syn15hfsg	399	1022	3300	3272	1106	0.000190	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272	3272
LEX_ROW	st_jcbpaf2	36	246	1635	1543	199	0.000031	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543	1543
LEX_ROW	camshape400	2000	7188	16768	16768	5594	0.000567	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768	16768
LEX_ROW	graphpart_clique-30	120	2790	114505	91153	3027	0.000242	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153	91153
LEX_ROW	graphpart_clique-70	280	14910	1413012	1144894	15796	0.001114	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894	1144894
LEX_ROW	smallinvDAXr1b010-011	39	1120	13510	13319	599	0.000060	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319	13319
LEX_ROW	nd_netgen-2000-3-4-b-a-ns_7	22074	60000	289420	273394	64374	0.008017	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394	273394
LEX_ROW	slay05m	240	720	2635	2635	745	0.000095	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635	2635
LEX_ROW	chimera_selby-c16-01	2031	10964	3605628	2420818	50260	0.003078	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818	2420818
LEX_ROW	csched1	110	376	975	975	323	0.000053	975	975	975	975	975	975	975	975	975	975	975	975	975	975	975	975	975	975
LEX_ROW	watercontamination0303r	1310	37028	2171882	2171882	20194	0.001569	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882	2171882
LEX_ROW	ex9_2_4	15	36	117	117	41	0.000013	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117
LEX_ROW	sssd15-04	163	440	1625	1625	497	0.000061	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625	1625
LEX_ROW	autocorr_bern35-35fix	38	1264	16214	16214	670	0.000060	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214	16214
LEX_ROW	sfacloc2_4_90	1491	4500	31682	28843	5335	0.000566	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843	28843
LEX_ROW	cont6-qq	120395	557994	835894090	581918900	3410086	0.000000	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900	581918900
LEX_ROW	meanvar-orl400_05_e_7	5205	174804	21939414	21935811	95007	0.007020	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811	21935811
LEX_ROW	glider400	10017	49624	373018	327531	54133	0.004333	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531	327531
LEX_ROW	syn40m04m	4960	13792	65982	63265	15219	0.002044	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265	63265
LEX_ROW	ex2_1_3	31	72	189	189	73	0.000020	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189
