2	ex3_1_3	ctl	0.15	4686d272
2	ex3_1_3	gate600	0.15	4686d272
2	cvxnonsep_normcon40r	ctl	0.00	19d8de3d
2	cvxnonsep_normcon40r	gate600	0.00	19d8de3d
2	demo7	ctl	0.33	6b5874b3
2	demo7	gate600	0.34	6b5874b3
2	waternd2	ctl	0.50	68b77d8e
2	waternd2	gate600	0.49	68b77d8e
2	prolog	ctl	0.28	8e1e0c89
2	prolog	gate600	0.28	8e1e0c89
2	ex14_1_8	ctl	0.12	d5d25c8d
2	ex14_1_8	gate600	0.12	d5d25c8d
2	st_qpk3	ctl	0.19	7c3e9a16
2	st_qpk3	gate600	0.19	7c3e9a16
2	cvxnonsep_normcon20r	ctl	0.00	6540ac76
2	cvxnonsep_normcon20r	gate600	0.00	6540ac76
2	cvxnonsep_psig20r	ctl	0.00	8969b846
2	cvxnonsep_psig20r	gate600	0.00	8969b846
2	st_iqpbk1	ctl	0.00	4bf8ab4a
2	st_iqpbk1	gate600	0.00	4bf8ab4a
2	waterund01	ctl	0.36	9dce324f
2	waterund01	gate600	0.37	9dce324f
2	pointpack04	ctl	0.21	a3ed3213
2	pointpack04	gate600	0.21	a3ed3213
2	st_e22	ctl	0.11	39630f94
2	st_e22	gate600	0.11	39630f94
2	maxcsp-langford-3-11	ctl	0.55	d73d7ea0
2	maxcsp-langford-3-11	gate600	0.53	d73d7ea0
2	nvs02	ctl	0.16	9aa3295f
2	nvs02	gate600	0.17	9aa3295f
2	wastepaper6	ctl	0.32	df39d680
2	wastepaper6	gate600	0.34	df39d680
2	syn15hfsg	ctl	0.28	4039694c
2	syn15hfsg	gate600	0.30	4039694c
2	st_jcbpaf2	ctl	0.23	65ce52f3
2	st_jcbpaf2	gate600	0.23	65ce52f3
2	graphpart_clique-30	ctl	0.54	376e1057
2	graphpart_clique-30	gate600	0.56	376e1057
2	graphpart_clique-70	ctl	0.40	43c13090
2	graphpart_clique-70	gate600	0.39	43c13090
2	smallinvDAXr1b010-011	ctl	0.00	0c6401a0
2	smallinvDAXr1b010-011	gate600	0.00	0c6401a0
2	slay05m	ctl	0.27	55a3f4ca
2	slay05m	gate600	0.28	55a3f4ca
2	csched1	ctl	0.25	81a5cdbb
2	csched1	gate600	0.25	81a5cdbb
2	ex9_2_4	ctl	0.13	3471b08c
2	ex9_2_4	gate600	0.12	3471b08c
2	sssd15-04	ctl	0.19	30bc44ed
2	sssd15-04	gate600	0.20	30bc44ed
2	autocorr_bern35-35fix	ctl	0.00	3b4f7018
2	autocorr_bern35-35fix	gate600	0.00	3b4f7018
2	ex2_1_3	ctl	0.17	7046e295
2	ex2_1_3	gate600	0.18	7046e295
2	qapw	ctl	0.54	913654a0
2	qapw	gate600	0.54	913654a0
2	himmel11	ctl	0.17	7efc0ead
2	himmel11	gate600	0.17	7efc0ead
2	pooling_rt2tp	ctl	0.31	901b21ee
2	pooling_rt2tp	gate600	0.32	901b21ee
2	waterund14	ctl	0.42	c2d1b192
2	waterund14	gate600	0.48	7fa15407
2	tspn08	ctl	0.28	5ab76a2f
2	tspn08	gate600	0.29	5ab76a2f
2	st_e24	ctl	0.00	14d8919d
2	st_e24	gate600	0.00	14d8919d
2	genpooling_lee2	ctl	0.33	d2fd285e
2	genpooling_lee2	gate600	0.35	d2fd285e
2	qspp_0_14_0_1_10_1	ctl	0.31	bc2c722a
2	qspp_0_14_0_1_10_1	gate600	0.31	bc2c722a
2	st_glmp_ss1	ctl	0.14	3c933717
2	st_glmp_ss1	gate600	0.15	3c933717
2	st_rv2	ctl	0.24	938ae804
2	st_rv2	gate600	0.25	938ae804
2	pedigree_sim400	ctl	0.00	6b14db45
2	pedigree_sim400	gate600	0.00	6b14db45
2	gancns	ctl	0.55	0d2b93e8
2	gancns	gate600	0.67	aee7ba45
2	ex1265a	ctl	0.37	f77487fc
2	ex1265a	gate600	0.37	f77487fc
2	ex9_2_6	ctl	0.17	851210d4
2	ex9_2_6	gate600	0.19	851210d4
2	qspp_0_13_0_1_10_1	ctl	0.26	1122e76e
2	qspp_0_13_0_1_10_1	gate600	0.25	1122e76e
2	slay04m	ctl	0.23	a58f2e83
2	slay04m	gate600	0.23	a58f2e83
2	st_e25	ctl	0.00	a77779bd
2	st_e25	gate600	0.00	a77779bd
2	ex8_4_1	ctl	0.24	12f070ae
2	ex8_4_1	gate600	0.25	12f070ae
2	st_e07	ctl	0.22	83f76d07
2	st_e07	gate600	0.26	83f76d07
2	ex1225	ctl	0.17	ff14b7da
2	ex1225	gate600	0.18	ff14b7da
2	ndcc13	ctl	0.68	118d2fa9
2	ndcc13	gate600	0.67	118d2fa9
2	ex5_2_4	ctl	0.21	0824979c
2	ex5_2_4	gate600	0.22	0824979c
2	st_m2	ctl	0.42	a41d1cb1
2	st_m2	gate600	0.43	a41d1cb1
2	st_bpk1	ctl	0.15	1d64c8c8
2	st_bpk1	gate600	0.15	1d64c8c8
2	multiplants_stg1	ctl	0.74	693f5ab5
2	multiplants_stg1	gate600	0.73	693f5ab5
2	sonet23v4	ctl	0.70	f6e554eb
2	sonet23v4	gate600	0.68	f6e554eb
2	multiplants_mtg1b	ctl	0.74	180ead73
2	multiplants_mtg1b	gate600	0.73	180ead73
2	sssd18-08persp	ctl	0.29	1198bbd7
2	sssd18-08persp	gate600	0.31	1198bbd7
2	ex9_1_2	ctl	0.17	43516540
