1	slay06m	ctl	0.29	4f2396f7
1	slay06m	fork	0.29	4f2396f7
1	sssd25-08	ctl	0.25	ecec5ccf
1	sssd25-08	fork	0.30	ecec5ccf
1	st_bpaf1a	ctl	0.23	4e7174f2
1	st_bpaf1a	fork	0.24	4e7174f2
1	qap	ctl	0.26	e2b344e6
1	qap	fork	0.30	e2b344e6
1	sonetgr17	ctl	0.43	e6c37f4c
1	sonetgr17	fork	0.52	e6c37f4c
1	ex8_3_9	ctl	0.36	252dcad3
1	ex8_3_9	fork	0.38	252dcad3
1	p_ball_10b_5p_2d_m	ctl	0.34	ebe1b0b5
1	p_ball_10b_5p_2d_m	fork	0.35	ebe1b0b5
1	pooling_adhya4tp	ctl	0.29	dada6286
1	pooling_adhya4tp	fork	0.30	dada6286
1	clay0204hfsg	ctl	0.36	f6bacb9f
1	clay0204hfsg	fork	0.41	f6bacb9f
1	st_bsj2	ctl	0.17	f23c99c0
1	st_bsj2	fork	0.17	f23c99c0
1	chimera_mgw-c8-439-onc8-002	ctl	0.54	0f1b7c38
1	chimera_mgw-c8-439-onc8-002	fork	0.69	0f1b7c38
1	syn40m	ctl	0.38	ff2c2b5a
1	syn40m	fork	0.44	ff2c2b5a
1	ex1263a	ctl	0.25	60dbc1a6
1	ex1263a	fork	0.26	60dbc1a6
1	st_e41	ctl	0.00	a5c44d18
1	st_e41	fork	0.00	a5c44d18
1	wastewater05m1	ctl	0.34	a1459d00
1	wastewater05m1	fork	0.34	a1459d00
1	cvxnonsep_psig20	ctl	0.00	6acd155c
1	cvxnonsep_psig20	fork	0.00	6acd155c
1	st_e31	ctl	0.35	c3bcd46c
1	st_e31	fork	0.36	c3bcd46c
1	pooling_haverly1pq	ctl	0.23	1f2838e4
1	pooling_haverly1pq	fork	0.23	1f2838e4
1	graphpart_3g-0244-0244	ctl	0.33	ae0b7659
1	graphpart_3g-0244-0244	fork	0.34	ae0b7659
1	graphpart_clique-20	ctl	0.54	b1c3e67b
1	graphpart_clique-20	fork	0.51	b1c3e67b
1	slay07m	ctl	0.30	e8b82989
1	slay07m	fork	0.34	e8b82989
1	nvs19	ctl	0.00	adc164ad
1	nvs19	fork	0.00	adc164ad
1	clay0204m	ctl	0.27	c94a49ab
1	clay0204m	fork	0.28	c94a49ab
1	st_ph13	ctl	0.15	cabaaedf
1	st_ph13	fork	0.15	cabaaedf
1	chain200	ctl	0.28	a186edd8
1	chain200	fork	0.35	a186edd8
1	ex1223b	ctl	0.18	a99090a5
1	ex1223b	fork	0.17	a99090a5
1	ndcc12	ctl	0.75	914a45dd
1	ndcc12	fork	0.95	914a45dd
1	autocorr_bern40-30	ctl	0.00	8d5d11b4
1	autocorr_bern40-30	fork	0.00	8d5d11b4
1	slay08m	ctl	0.34	0fe63614
1	slay08m	fork	0.43	0fe63614
1	forest	ctl	0.51	324ecf1a
1	forest	fork	0.64	324ecf1a
1	qspp_0_10_0_1_10_1	ctl	0.26	bf0b2df6
1	qspp_0_10_0_1_10_1	fork	0.33	bf0b2df6
1	st_ph1	ctl	0.20	5d5b73e0
1	st_ph1	fork	0.19	5d5b73e0
1	elf	ctl	0.29	152746d4
1	elf	fork	0.28	152746d4
1	ex3_1_3	ctl	0.15	4686d272
1	ex3_1_3	fork	0.15	4686d272
1	cvxnonsep_normcon40r	ctl	0.00	19d8de3d
1	cvxnonsep_normcon40r	fork	0.00	19d8de3d
1	demo7	ctl	0.33	6b5874b3
1	demo7	fork	0.33	6b5874b3
1	waternd2	ctl	0.51	68b77d8e
1	waternd2	fork	0.62	68b77d8e
1	prolog	ctl	0.29	8e1e0c89
1	prolog	fork	0.28	8e1e0c89
1	ex14_1_8	ctl	0.12	d5d25c8d
1	ex14_1_8	fork	0.12	d5d25c8d
1	st_qpk3	ctl	0.19	7c3e9a16
1	st_qpk3	fork	0.19	7c3e9a16
1	cvxnonsep_normcon20r	ctl	0.00	6540ac76
1	cvxnonsep_normcon20r	fork	0.00	6540ac76
1	cvxnonsep_psig20r	ctl	0.00	8969b846
1	cvxnonsep_psig20r	fork	0.00	8969b846
1	st_iqpbk1	ctl	0.00	4bf8ab4a
1	st_iqpbk1	fork	0.00	4bf8ab4a
1	waterund01	ctl	0.35	9dce324f
1	waterund01	fork	0.35	9dce324f
1	pointpack04	ctl	0.21	a3ed3213
1	pointpack04	fork	0.21	a3ed3213
1	st_e22	ctl	0.11	39630f94
1	st_e22	fork	0.11	39630f94
1	maxcsp-langford-3-11	ctl	0.55	d73d7ea0
1	maxcsp-langford-3-11	fork	0.68	d73d7ea0
1	nvs02	ctl	0.16	9aa3295f
1	nvs02	fork	0.16	9aa3295f
1	wastepaper6	ctl	0.32	df39d680
1	wastepaper6	fork	0.34	df39d680
1	syn15hfsg	ctl	0.28	4039694c
1	syn15hfsg	fork	0.30	4039694c
1	st_jcbpaf2	ctl	0.23	65ce52f3
1	st_jcbpaf2	fork	0.24	65ce52f3
1	graphpart_clique-30	ctl	0.52	376e1057
1	graphpart_clique-30	fork	0.56	376e1057
1	graphpart_clique-70	ctl	0.40	43c13090
1	graphpart_clique-70	fork	0.46	43c13090
1	smallinvDAXr1b010-011	ctl	0.00	0c6401a0
1	smallinvDAXr1b010-011	fork	0.00	0c6401a0
1	slay05m	ctl	0.27	55a3f4ca
1	slay05m	fork	0.28	55a3f4ca
1	csched1	ctl	0.25	81a5cdbb
1	csched1	fork	0.25	81a5cdbb
1	ex9_2_4	ctl	0.13	3471b08c
1	ex9_2_4	fork	0.13	3471b08c
1	sssd15-04	ctl	0.19	30bc44ed
1	sssd15-04	fork	0.20	30bc44ed
1	autocorr_bern35-35fix	ctl	0.00	3b4f7018
1	autocorr_bern35-35fix	fork	0.00	3b4f7018
1	ex2_1_3	ctl	0.17	7046e295
1	ex2_1_3	fork	0.17	7046e295
1	qapw	ctl	0.54	913654a0
1	qapw	fork	0.87	913654a0
1	himmel11	ctl	0.17	7efc0ead
1	himmel11	fork	0.19	7efc0ead
1	pooling_rt2tp	ctl	0.31	901b21ee
1	pooling_rt2tp	fork	0.31	901b21ee
1	waterund14	ctl	0.42	c2d1b192
1	waterund14	fork	0.48	7fa15407
1	tspn08	ctl	0.28	5ab76a2f
1	tspn08	fork	0.29	5ab76a2f
1	st_e24	ctl	0.00	14d8919d
1	st_e24	fork	0.00	14d8919d
1	genpooling_lee2	ctl	0.33	d2fd285e
1	genpooling_lee2	fork	0.34	d2fd285e
1	qspp_0_14_0_1_10_1	ctl	0.31	bc2c722a
1	qspp_0_14_0_1_10_1	fork	0.37	bc2c722a
1	st_glmp_ss1	ctl	0.14	3c933717
1	st_glmp_ss1	fork	0.16	3c933717
1	st_rv2	ctl	0.25	938ae804
1	st_rv2	fork	0.26	938ae804
1	pedigree_sim400	ctl	0.00	6b14db45
1	pedigree_sim400	fork	0.00	6b14db45
1	gancns	ctl	0.55	0d2b93e8
1	gancns	fork	0.68	aee7ba45
1	ex1265a	ctl	0.37	f77487fc
1	ex1265a	fork	0.37	f77487fc
1	ex9_2_6	ctl	0.17	851210d4
1	ex9_2_6	fork	0.18	851210d4
1	qspp_0_13_0_1_10_1	ctl	0.25	1122e76e
1	qspp_0_13_0_1_10_1	fork	0.30	1122e76e
1	slay04m	ctl	0.23	a58f2e83
1	slay04m	fork	0.23	a58f2e83
1	st_e25	ctl	0.00	a77779bd
1	st_e25	fork	0.00	a77779bd
1	ex8_4_1	ctl	0.24	12f070ae
1	ex8_4_1	fork	0.24	12f070ae
1	st_e07	ctl	0.22	83f76d07
1	st_e07	fork	0.23	83f76d07
1	ex1225	ctl	0.17	ff14b7da
1	ex1225	fork	0.17	ff14b7da
1	ndcc13	ctl	0.68	118d2fa9
1	ndcc13	fork	0.88	118d2fa9
1	ex5_2_4	ctl	0.21	0824979c
1	ex5_2_4	fork	0.21	0824979c
1	st_m2	ctl	0.41	a41d1cb1
1	st_m2	fork	0.42	a41d1cb1
1	st_bpk1	ctl	0.15	1d64c8c8
1	st_bpk1	fork	0.16	1d64c8c8
1	multiplants_stg1	ctl	0.74	693f5ab5
1	multiplants_stg1	fork	1.06	693f5ab5
1	sonet23v4	ctl	0.70	f6e554eb
1	sonet23v4	fork	0.86	f6e554eb
1	multiplants_mtg1b	ctl	0.77	180ead73
1	multiplants_mtg1b	fork	1.05	99c1668e
1	sssd18-08persp	ctl	0.30	1198bbd7
1	sssd18-08persp	fork	0.32	1198bbd7
1	ex9_1_2	ctl	0.17	43516540
1	ex9_1_2	fork	0.17	43516540
1	pooling_haverly1tp	ctl	0.23	3f2b1315
1	pooling_haverly1tp	fork	0.23	3f2b1315
1	waterund08	ctl	0.31	5590db3c
1	waterund08	fork	0.33	5590db3c
1	kall_diffcircles_6	ctl	0.20	2c3c9e69
1	kall_diffcircles_6	fork	0.20	2c3c9e69
1	chimera_mgw-c8-439-onc8-001	ctl	0.54	26f6e724
1	chimera_mgw-c8-439-onc8-001	fork	0.69	e183c5c6
1	waterund11	ctl	0.35	c2c1c7f5
1	waterund11	fork	0.36	c2c1c7f5
1	sporttournament18	ctl	0.39	650efbec
1	sporttournament18	fork	0.41	650efbec
1	cvxnonsep_psig30	ctl	0.00	a91a11a1
1	cvxnonsep_psig30	fork	0.00	a91a11a1
1	wastepaper4	ctl	0.36	fdfbbd2e
1	wastepaper4	fork	0.37	fdfbbd2e
1	ex8_1_7	ctl	0.17	5444554b
1	ex8_1_7	fork	0.17	5444554b
1	graphpart_3g-0333-0333	ctl	0.29	25d070d2
1	graphpart_3g-0333-0333	fork	0.31	25d070d2
1	slay05h	ctl	0.40	b22e0e98
1	slay05h	fork	0.45	b22e0e98
1	korcns	ctl	0.39	6323a97f
1	korcns	fork	0.42	6323a97f
1	maxmin	ctl	0.23	9c51d018
1	maxmin	fork	0.27	9c51d018
1	st_ht	ctl	0.12	0f591dee
1	st_ht	fork	0.13	0f591dee
1	primary	ctl	0.51	63ad93ac
1	primary	fork	0.60	63ad93ac
1	wastewater02m1	ctl	0.26	fd964750
1	wastewater02m1	fork	0.28	fd964750
1	rocket50	ctl	0.55	7dc94dae
1	rocket50	fork	0.72	7dc94dae
1	orth_d4m6_pl	ctl	0.30	3f7ab8f8
1	orth_d4m6_pl	fork	0.36	3f7ab8f8
1	ex1223	ctl	0.18	1f9448d5
1	ex1223	fork	0.20	1f9448d5
1	ex6_1_4	ctl	0.18	e12303da
1	ex6_1_4	fork	0.20	e12303da
1	powerflow0014r	ctl	0.37	bc27d0cd
1	powerflow0014r	fork	0.44	bc27d0cd
1	tln2	ctl	0.18	cf9a7a89
1	tln2	fork	0.18	cf9a7a89
1	prob02	ctl	0.21	91b902f6
1	prob02	fork	0.22	91b902f6
1	tls6	ctl	0.46	6c291026
1	tls6	fork	0.58	6c291026
1	qspp_0_11_0_1_10_1	ctl	0.25	0f4e2814
1	qspp_0_11_0_1_10_1	fork	0.34	0f4e2814
1	p_ball_10b_5p_4d_m	ctl	0.34	7f608b2c
1	p_ball_10b_5p_4d_m	fork	0.39	7f608b2c
1	st_rv9	ctl	0.31	5f6e7c33
1	st_rv9	fork	0.34	5f6e7c33
1	nvs05	ctl	0.23	481c6cef
1	nvs05	fork	0.24	481c6cef
1	autocorr_bern25-19	ctl	0.00	e3432bcb
1	autocorr_bern25-19	fork	0.00	e3432bcb
1	sssd20-08persp	ctl	0.30	a9b7a741
1	sssd20-08persp	fork	0.45	a9b7a741
1	multiplants_stg5	ctl	0.75	cc380588
1	multiplants_stg5	fork	1.22	cc380588
1	multiplants_stg1a	ctl	0.80	e79868ec
1	multiplants_stg1a	fork	1.14	e79868ec
1	pooling_adhya4pq	ctl	0.32	250b97c4
1	pooling_adhya4pq	fork	0.37	250b97c4
1	sonet24v5	ctl	0.74	075ddce9
1	sonet24v5	fork	0.98	da3f0820
1	nvs23	ctl	0.00	c6bbd4f5
1	nvs23	fork	0.00	c6bbd4f5
1	oaer	ctl	0.16	837192bf
1	oaer	fork	0.16	837192bf
1	hybriddynamic_fixed	ctl	0.19	c6e179bf
1	hybriddynamic_fixed	fork	0.22	c6e179bf
1	st_miqp2	ctl	0.00	603041e8
1	st_miqp2	fork	0.00	603041e8
1	autocorr_bern30-23	ctl	0.00	3a0e59c2
1	autocorr_bern30-23	fork	0.00	3a0e59c2
1	cvxnonsep_psig30r	ctl	0.00	07b74f66
1	cvxnonsep_psig30r	fork	0.00	07b74f66
1	multiplants_stg1c	ctl	0.76	7d66742a
1	multiplants_stg1c	fork	1.11	7d66742a
1	st_pan1	ctl	0.13	6cf9e44a
1	st_pan1	fork	0.13	6cf9e44a
1	multiplants_stg1b	ctl	0.81	1a781db4
1	multiplants_stg1b	fork	1.21	1a781db4
1	st_m1	ctl	0.37	b95c6ea5
1	st_m1	fork	0.40	b95c6ea5
1	rsyn0815m	ctl	0.54	db4568c2
1	rsyn0815m	fork	0.68	db4568c2
1	st_glmp_ss2	ctl	0.15	a9e2248e
1	st_glmp_ss2	fork	0.16	a9e2248e
1	pointpack06	ctl	0.20	3791f36d
1	pointpack06	fork	0.21	3791f36d
1	clay0304m	ctl	0.27	e1b126c8
1	clay0304m	fork	0.29	e1b126c8
1	st_test8	ctl	0.28	833471bb
