INDEXED_PRIORITY_ROW	qspp_0_10_0_1_10_1	280	29636	16660	0.001024	0.000112
INDEXED_PRIORITY_ROW	st_ph1	16	58	55	0.000001	0.000000
INDEXED_PRIORITY_ROW	elf	124	376	441	0.000011	0.000004
INDEXED_PRIORITY_ROW	ex3_1_3	18	36	37	0.000001	0.000000
INDEXED_PRIORITY_ROW	cvxnonsep_normcon40r	162	322	323	0.000005	0.000005
INDEXED_PRIORITY_ROW	demo7	155	618	620	0.000015	0.000006
INDEXED_PRIORITY_ROW	waternd2	615	2580	4059	0.000205	0.000034
INDEXED_PRIORITY_ROW	prolog	64	292	257	0.000005	0.000002
INDEXED_PRIORITY_ROW	ex14_1_8	11	30	28	0.000000	0.000000
INDEXED_PRIORITY_ROW	st_qpk3	55	548	374	0.000010	0.000002
INDEXED_PRIORITY_ROW	mpbp_34	11556	40860	62446	0.004310	0.000998
INDEXED_PRIORITY_ROW	cvxnonsep_normcon20r	82	162	163	0.000003	0.000002
INDEXED_PRIORITY_ROW	cvxnonsep_psig20r	86	170	171	0.000003	0.000002
INDEXED_PRIORITY_ROW	crudeoil_pooling_dt2	18742	75910	174214	0.013946	0.002087
INDEXED_PRIORITY_ROW	rsyn0805m03m	2868	8270	10111	0.000499	0.000161
INDEXED_PRIORITY_ROW	st_iqpbk1	22	98	71	0.000001	0.000001
INDEXED_PRIORITY_ROW	waterund01	96	404	457	0.000013	0.000003
INDEXED_PRIORITY_ROW	pointpack04	29	120	113	0.000002	0.000001
INDEXED_PRIORITY_ROW	st_e22	12	30	28	0.000000	0.000000
INDEXED_PRIORITY_ROW	faclay30	16678	82242	116585	0.008874	0.001500
INDEXED_PRIORITY_ROW	arki0002	4432	11248	27906	0.001632	0.000349
INDEXED_PRIORITY_ROW	transswitch0300p	11659	48446	51785	0.003292	0.001012
INDEXED_PRIORITY_ROW	crudeoil_pooling_dt3	30660	152210	471330	0.045464	0.004302
INDEXED_PRIORITY_ROW	gasprod_sarawak81	22536	75636	110997	0.007921	0.002305
INDEXED_PRIORITY_ROW	maxcsp-langford-3-11	660	29646	72709	0.005522	0.000599
INDEXED_PRIORITY_ROW	p_ball_30b_5p_2d_h	1543	5224	5370	0.000211	0.000077
INDEXED_PRIORITY_ROW	ringpack_20_3	6709	45220	40969	0.002559	0.000484
INDEXED_PRIORITY_ROW	waste	4825	21504	38413	0.002596	0.000427
INDEXED_PRIORITY_ROW	catmix400	2001	11192	8396	0.000293	0.000101
INDEXED_PRIORITY_ROW	rsyn0815m02hfsg	3054	7968	9904	0.000524	0.000196
INDEXED_PRIORITY_ROW	p_ball_10b_7p_3d_h	1236	4186	4436	0.000183	0.000054
INDEXED_PRIORITY_ROW	chimera_k64ising-02	1225	3846	11742	0.000675	0.000110
INDEXED_PRIORITY_ROW	batchs121208m	3404	11462	13224	0.000682	0.000201
INDEXED_PRIORITY_ROW	nvs02	11	46	36	0.000001	0.000000
INDEXED_PRIORITY_ROW	wastepaper6	191	1416	1511	0.000059	0.000009
INDEXED_PRIORITY_ROW	syn15hfsg	399	1022	1106	0.000036	0.000015
INDEXED_PRIORITY_ROW	st_jcbpaf2	36	246	199	0.000005	0.000001
INDEXED_PRIORITY_ROW	camshape400	2000	7188	5594	0.000191	0.000097
INDEXED_PRIORITY_ROW	graphpart_clique-30	120	2790	3027	0.000125	0.000011
INDEXED_PRIORITY_ROW	graphpart_clique-70	280	14910	15796	0.000934	0.000049
INDEXED_PRIORITY_ROW	smallinvDAXr1b010-011	39	1120	599	0.000019	0.000003
INDEXED_PRIORITY_ROW	nd_netgen-2000-3-4-b-a-ns_7	22074	60000	64374	0.003453	0.001983
INDEXED_PRIORITY_ROW	slay05m	240	720	745	0.000019	0.000007
INDEXED_PRIORITY_ROW	chimera_selby-c16-01	2031	10964	50264	0.003663	0.000285
INDEXED_PRIORITY_ROW	csched1	110	376	323	0.000007	0.000003
INDEXED_PRIORITY_ROW	watercontamination0303r	1310	37028	20194	0.001014	0.000086
INDEXED_PRIORITY_ROW	ex9_2_4	15	36	41	0.000001	0.000000
INDEXED_PRIORITY_ROW	sssd15-04	163	440	497	0.000011	0.000005
INDEXED_PRIORITY_ROW	autocorr_bern35-35fix	38	1264	670	0.000020	0.000002
INDEXED_PRIORITY_ROW	sfacloc2_4_90	1491	4500	5335	0.000226	0.000073
INDEXED_PRIORITY_ROW	meanvar-orl400_05_e_7	5205	174804	95007	0.005435	0.000446
INDEXED_PRIORITY_ROW	glider400	10017	49624	54133	0.003356	0.000975
INDEXED_PRIORITY_ROW	syn40m04m	4960	13792	15219	0.000746	0.000311
INDEXED_PRIORITY_ROW	ex2_1_3	31	72	73	0.000002	0.000001
INDEXED_PRIORITY_ROW	qapw	705	87496	69878	0.005152	0.000318
INDEXED_PRIORITY_ROW	himmel11	14	60	48	0.000001	0.000000
INDEXED_PRIORITY_ROW	syn15m04m	1908	5288	5853	0.000247	0.000092
INDEXED_PRIORITY_ROW	pooling_rt2tp	118	654	708	0.000021	0.000004
INDEXED_PRIORITY_ROW	waterund14	333	2204	3330	0.000164	0.000021
INDEXED_PRIORITY_ROW	crudeoil_lee4_10	17809	120632	690884	0.073308	0.004001
INDEXED_PRIORITY_ROW	pooling_foulds4pq	1294	8302	9768	0.000535	0.000072
INDEXED_PRIORITY_ROW	edgecross14-156	3097	19664	22658	0.001405	0.000255
INDEXED_PRIORITY_ROW	tspn08	72	668	602	0.000017	0.000003
INDEXED_PRIORITY_ROW	crudeoil_li05	4225	14628	25833	0.001736	0.000326
INDEXED_PRIORITY_ROW	procurement1large	14416	41068	108978	0.008320	0.001440
INDEXED_PRIORITY_ROW	blend721	1428	4548	6157	0.000290	0.000069
INDEXED_PRIORITY_ROW	chimera_selby-c16-02	2031	10878	48835	0.003470	0.000285
INDEXED_PRIORITY_ROW	supplychainr1_053050	16640	57800	77190	0.004403	0.001230
INDEXED_PRIORITY_ROW	sfacloc2_4_80	5067	21424	17868	0.000935	0.000299
INDEXED_PRIORITY_ROW	st_e24	10	26	23	0.000000	0.000000
INDEXED_PRIORITY_ROW	edgecross10-040	1053	5116	6034	0.000295	0.000054
INDEXED_PRIORITY_ROW	sonet21v6	8232	40744	40593	0.002527	0.000551
INDEXED_PRIORITY_ROW	squfl010-080	2490	6400	7335	0.000262	0.000116
INDEXED_PRIORITY_ROW	genpooling_lee2	221	1048	1302	0.000047	0.000008
INDEXED_PRIORITY_ROW	popdynm25	2807	13904	22528	0.001358	0.000226
INDEXED_PRIORITY_ROW	chp_partload	5211	16740	28209	0.001948	0.000459
INDEXED_PRIORITY_ROW	qspp_0_14_0_1_10_1	560	120274	67194	0.004600	0.000607
INDEXED_PRIORITY_ROW	st_glmp_ss1	24	66	60	0.000001	0.000001
INDEXED_PRIORITY_ROW	torsion50	2508	29808	42300	0.002982	0.000247
INDEXED_PRIORITY_ROW	st_rv2	40	340	255	0.000006	0.000001
INDEXED_PRIORITY_ROW	emfl100_3_3	6885	15948	18972	0.000858	0.000461
INDEXED_PRIORITY_ROW	pedigree_sim400	351	23546	12124	0.000595	0.000041
INDEXED_PRIORITY_ROW	polygon75	5846	49652	30672	0.001685	0.000409
INDEXED_PRIORITY_ROW	fo9_ar25_1	1049	4336	4747	0.000199	0.000048
INDEXED_PRIORITY_ROW	rsyn0840m	1159	3168	3316	0.000129	0.000052
INDEXED_PRIORITY_ROW	gancns	548	2800	4041	0.000201	0.000030
INDEXED_PRIORITY_ROW	o9_ar4_1	1049	4336	4747	0.000185	0.000044
INDEXED_PRIORITY_ROW	ex1265a	123	560	588	0.000016	0.000004
INDEXED_PRIORITY_ROW	ex9_2_6	28	68	70	0.000001	0.000001
INDEXED_PRIORITY_ROW	qspp_0_13_0_1_10_1	481	88522	49486	0.003266	0.000419
INDEXED_PRIORITY_ROW	slay04m	146	432	450	0.000010	0.000004
INDEXED_PRIORITY_ROW	st_e25	20	92	66	0.000001	0.000000
INDEXED_PRIORITY_ROW	ex8_4_1	32	100	83	0.000001	0.000001
INDEXED_PRIORITY_ROW	st_e07	19	60	59	0.000001	0.000000
INDEXED_PRIORITY_ROW	ex1225	26	66	63	0.000001	0.000001
INDEXED_PRIORITY_ROW	ndcc13	969	5882	12325	0.000731	0.000074
INDEXED_PRIORITY_ROW	syn10m04m	1224	3384	3639	0.000146	0.000055
INDEXED_PRIORITY_ROW	ex5_2_4	18	62	55	0.000001	0.000001
INDEXED_PRIORITY_ROW	st_m2	72	1226	895	0.000031	0.000004
INDEXED_PRIORITY_ROW	st_bpk1	16	44	40	0.000001	0.000000
INDEXED_PRIORITY_ROW	multiplants_stg1	736	3594	6926	0.000367	0.000048
INDEXED_PRIORITY_ROW	powerflow0300p	11251	41918	45391	0.002941	0.000952
INDEXED_PRIORITY_ROW	nd_netgen-3000-1-1-b-b-ns_7	33155	90000	101542	0.005661	0.003035
INDEXED_PRIORITY_ROW	sonet23v4	803	6462	6246	0.000302	0.000049
INDEXED_PRIORITY_ROW	pooling_sppa0pq	1649	24192	31968	0.002174	0.000176
INDEXED_PRIORITY_ROW	multiplants_mtg1b	645	4404	6901	0.000366	0.000043
INDEXED_PRIORITY_ROW	sssd18-08persp	338	1168	1142	0.000032	0.000012
INDEXED_PRIORITY_ROW	ex9_1_2	19	54	57	0.000001	0.000000
INDEXED_PRIORITY_ROW	crudeoil_lee1_07	3670	19322	52939	0.004050	0.000428
INDEXED_PRIORITY_ROW	pooling_haverly1tp	31	96	105	0.000002	0.000001
INDEXED_PRIORITY_ROW	waterund08	230	1290	1770	0.000063	0.000010
INDEXED_PRIORITY_ROW	kall_diffcircles_6	76	302	281	0.000005	0.000002
INDEXED_PRIORITY_ROW	chimera_mgw-c8-439-onc8-001	440	3040	5060	0.000230	0.000032
INDEXED_PRIORITY_ROW	waterund11	160	828	989	0.000032	0.000006
INDEXED_PRIORITY_ROW	chp_shorttermplan2d	16364	52108	81473	0.006227	0.001455
INDEXED_PRIORITY_ROW	sporttournament18	156	886	1328	0.000047	0.000008
INDEXED_PRIORITY_ROW	cvxnonsep_psig30	30	870	465	0.000003	0.000001
INDEXED_PRIORITY_ROW	ringpack_20_2	6089	40368	36329	0.002289	0.000451
INDEXED_PRIORITY_ROW	blend718	1386	4310	5842	0.000259	0.000065
INDEXED_PRIORITY_ROW	wastepaper4	115	724	807	0.000025	0.000005
INDEXED_PRIORITY_ROW	squfl010-040persp	2450	7200	6895	0.000264	0.000124
INDEXED_PRIORITY_ROW	crudeoil_lee4_06	10429	55492	235115	0.022038	0.001664
INDEXED_PRIORITY_ROW	netmod_kar1	1746	4928	6364	0.000308	0.000089
INDEXED_PRIORITY_ROW	ex8_1_7	14	46	40	0.000001	0.000001
INDEXED_PRIORITY_ROW	graphpart_3g-0333-0333	108	648	1594	0.000055	0.000008
INDEXED_PRIORITY_ROW	slay05h	760	2080	2425	0.000084	0.000034
INDEXED_PRIORITY_ROW	korcns	156	712	887	0.000027	0.000006
INDEXED_PRIORITY_ROW	powerflow0118p	5065	18730	20045	0.001165	0.000350
INDEXED_PRIORITY_ROW	sfacloc2_3_80	4799	20600	16813	0.000886	0.000291
INDEXED_PRIORITY_ROW	rsyn0820m04m	6028	17372	21916	0.001229	0.000402
INDEXED_PRIORITY_ROW	hydroenergy1	1046	3024	3435	0.000136	0.000048
INDEXED_PRIORITY_ROW	maxmin	181	1440	925	0.000025	0.000006
INDEXED_PRIORITY_ROW	st_ht	8	18	18	0.000000	0.000000
INDEXED_PRIORITY_ROW	crudeoil_lee2_06	6418	34646	134923	0.011467	0.001077
INDEXED_PRIORITY_ROW	kan_r3_h1_n4	3183	14062	15597	0.000823	0.000239
INDEXED_PRIORITY_ROW	primary	378	5610	3428	0.000164	0.000025
INDEXED_PRIORITY_ROW	syn10m03hfsg	1071	2772	3040	0.000110	0.000046
INDEXED_PRIORITY_ROW	wastewater02m1	36	138	156	0.000003	0.000001
INDEXED_PRIORITY_ROW	supplychainr1_022020	4620	15680	20540	0.001032	0.000298
INDEXED_PRIORITY_ROW	squfl025-025persp	3800	11250	10975	0.000456	0.000217
INDEXED_PRIORITY_ROW	ringpack_30_2	17999	121458	108470	0.007634	0.001607
INDEXED_PRIORITY_ROW	nuclear104	39098	257806	523338	0.048663	0.004522
INDEXED_PRIORITY_ROW	chp_shorttermplan1a	4952	15700	22620	0.001429	0.000345
INDEXED_PRIORITY_ROW	rocket50	555	3488	3185	0.000143	0.000029
INDEXED_PRIORITY_ROW	rsyn0840m04m	8508	24272	29583	0.001746	0.000643
INDEXED_PRIORITY_ROW	mpbp_21	11716	37660	65805	0.004574	0.000992
INDEXED_PRIORITY_ROW	orth_d4m6_pl	172	1096	1019	0.000030	0.000006
INDEXED_PRIORITY_ROW	kall_circlespolygons_c1p5b	1681	7432	11831	0.000668	0.000104
INDEXED_PRIORITY_ROW	ex1223	33	82	86	0.000002	0.000001
