LADGATE	357	10000	0.223	1
LADGATE	401	10000	0.258	1
LADGATE	4772	10000	0.621	1
LADGATE	1131	10000	0.556	1
LADGATE	5030	10000	0.420	1
LADGATE	1053	10000	0.313	1
LADGATE	30	10000	0.167	1
LADGATE	1462	10000	0.485	1
LADGATE	255	10000	0.133	1
LADGATE	7252	10000	0.570	1
LADGATE	1073	10000	0.264	1
LADGATE	1201	10000	0.226	1
LADGATE	9532	10000	0.745	1
LADGATE	440	10000	0.341	1
LADGATE	2207	10000	0.594	1
LADGATE	19995	10000	0.705	0
LADGATE	123	10000	0.275	1
LADGATE	2486	10000	0.611	1
LADGATE	293	10000	0.255	1
LADGATE	170	10000	0.205	1
LADGATE	7295	10000	0.295	1
LADGATE	1053	10000	0.324	1
LADGATE	590	10000	0.313	1
LADGATE	13	10000	0.119	1
LADGATE	440	10000	0.442	1
LADGATE	5188	10000	0.671	1
LADGATE	5456	10000	0.662	1
LADGATE	560	10000	0.304	1
LADGATE	2157	10000	0.271	1
LADGATE	94	10000	0.188	1
LADGATE	2305	10000	0.633	1
LADGATE	98	10000	0.239	1
LADGATE	4405	10000	0.177	1
LADGATE	301	10000	0.270	1
LADGATE	31	10000	0.166	1
LADGATE	128	10000	0.226	1
LADGATE	80	10000	0.234	1
LADGATE	28368	10000	0.860	0
LADGATE	497	10000	0.254	1
LADGATE	3270	10000	0.519	1
LADGATE	2775	10000	0.849	1
LADGATE	1112	10000	0.463	1
LADGATE	1942	10000	0.579	1
LADGATE	222	10000	0.218	1
LADGATE	23	10000	0.135	1
LADGATE	1053	10000	0.402	1
LADGATE	601	10000	0.268	1
LADGATE	25	10000	0.166	1
LADGATE	2718	10000	0.597	1
LADGATE	974	10000	0.552	1
LADGATE	1306	10000	0.424	1
LADGATE	9170	10000	0.534	1
LADGATE	660	10000	0.293	1
LADGATE	2032	10000	0.602	1
LADGATE	713	10000	0.399	1
LADGATE	280	10000	0.175	1
LADGATE	16	10000	0.138	1
LADGATE	124	10000	0.187	1
LADGATE	18	10000	0.143	1
LADGATE	155	10000	0.254	1
LADGATE	615	10000	0.391	1
LADGATE	64	10000	0.200	1
LADGATE	11	10000	0.113	1
LADGATE	55	10000	0.131	1
LADGATE	11556	10000	0.590	0
LADGATE	18742	10000	0.678	0
LADGATE	2868	10000	0.907	1
LADGATE	96	10000	0.259	1
LADGATE	29	10000	0.152	1
LADGATE	12	10000	0.104	1
LADGATE	16678	10000	0.432	0
LADGATE	4432	10000	0.431	1
LADGATE	11659	10000	0.788	0
LADGATE	30660	10000	0.832	0
LADGATE	22536	10000	0.723	0
LADGATE	660	10000	0.393	1
LADGATE	1543	10000	0.359	1
LADGATE	6709	10000	0.457	1
LADGATE	4825	10000	0.658	1
LADGATE	2001	10000	0.293	1
LADGATE	3054	10000	0.526	1
LADGATE	1236	10000	0.300	1
LADGATE	1225	10000	0.622	1
LADGATE	3404	10000	0.563	1
LADGATE	11	10000	0.112	1
LADGATE	191	10000	0.259	1
LADGATE	399	10000	0.259	1
LADGATE	36	10000	0.161	1
LADGATE	120	10000	0.262	1
LADGATE	280	10000	0.211	1
LADGATE	22074	10000	0.404	0
LADGATE	240	10000	0.226	1
LADGATE	2031	10000	1.109	1
LADGATE	110	10000	0.184	1
LADGATE	1310	10000	0.137	1
LADGATE	15	10000	0.119	1
LADGATE	163	10000	0.185	1
LADGATE	1491	10000	0.340	1
LADGATE	5205	10000	0.170	1
LADGATE	10017	10000	0.360	0
LADGATE	4960	10000	0.625	1
LADGATE	31	10000	0.162	1
LADGATE	705	10000	0.513	1
LADGATE	14	10000	0.113	1
LADGATE	1908	10000	0.385	1
LADGATE	118	10000	0.237	1
LADGATE	333	10000	0.306	1
LADGATE	17809	10000	1.057	0
LADGATE	1294	10000	0.493	1
LADGATE	3097	10000	0.347	1
LADGATE	72	10000	0.206	1
LADGATE	4225	10000	0.582	1
LADGATE	14416	10000	0.666	0
LADGATE	1428	10000	0.326	1
LADGATE	2031	10000	1.131	1
LADGATE	16640	10000	0.420	0
LADGATE	5067	10000	0.744	1
LADGATE	1053	10000	0.351	1
LADGATE	8232	10000	0.382	1
LADGATE	2490	10000	0.669	1
LADGATE	221	10000	0.240	1
LADGATE	2807	10000	0.632	1
LADGATE	5211	10000	0.778	1
LADGATE	560	10000	0.251	1
LADGATE	24	10000	0.144	1
LADGATE	2508	10000	0.482	1
LADGATE	40	10000	0.180	1
LADGATE	6885	10000	0.253	1
LADGATE	1049	10000	0.292	1
LADGATE	1159	10000	0.329	1
LADGATE	548	10000	0.407	1
LADGATE	1049	10000	0.294	1
LADGATE	123	10000	0.259	1
LADGATE	28	10000	0.161	1
LADGATE	481	10000	0.195	1
LADGATE	146	10000	0.220	1
LADGATE	32	10000	0.176	1
