LADGATE	357	10000	0.223	1
LADGATE	401	10000	0.260	1
LADGATE	4772	10000	0.620	1
LADGATE	1131	10000	0.562	1
LADGATE	5030	10000	0.421	1
LADGATE	1053	10000	0.315	1
LADGATE	30	10000	0.169	1
LADGATE	1462	10000	0.475	1
LADGATE	255	10000	0.135	1
LADGATE	7252	10000	0.571	1
LADGATE	1073	10000	0.265	1
LADGATE	1201	10000	0.228	1
LADGATE	9532	10000	0.756	1
LADGATE	440	10000	0.343	1
LADGATE	2207	10000	0.574	1
LADGATE	19995	10000	0.708	0
LADGATE	123	10000	0.274	1
LADGATE	2486	10000	0.606	1
LADGATE	293	10000	0.252	1
LADGATE	170	10000	0.205	1
LADGATE	7295	10000	0.296	1
LADGATE	1053	10000	0.324	1
LADGATE	590	10000	0.310	1
LADGATE	13	10000	0.119	1
LADGATE	440	10000	0.442	1
LADGATE	5188	10000	0.666	1
LADGATE	5456	10000	0.662	1
LADGATE	560	10000	0.305	1
LADGATE	2157	10000	0.268	1
LADGATE	94	10000	0.188	1
LADGATE	2305	10000	0.645	1
LADGATE	98	10000	0.238	1
LADGATE	4405	10000	0.178	1
LADGATE	301	10000	0.269	1
LADGATE	31	10000	0.165	1
LADGATE	128	10000	0.232	1
LADGATE	80	10000	0.239	1
LADGATE	28368	10000	0.860	0
LADGATE	497	10000	0.258	1
LADGATE	3270	10000	0.518	1
LADGATE	2775	10000	0.855	1
LADGATE	1112	10000	0.463	1
LADGATE	1942	10000	0.578	1
LADGATE	222	10000	0.219	1
LADGATE	23	10000	0.135	1
LADGATE	1053	10000	0.402	1
LADGATE	601	10000	0.257	1
LADGATE	25	10000	0.164	1
LADGATE	2718	10000	0.560	1
LADGATE	974	10000	0.550	1
LADGATE	1306	10000	0.423	1
LADGATE	9170	10000	0.533	1
LADGATE	660	10000	0.294	1
LADGATE	2032	10000	0.600	1
LADGATE	713	10000	0.400	1
LADGATE	280	10000	0.171	1
LADGATE	16	10000	0.138	1
LADGATE	124	10000	0.186	1
LADGATE	18	10000	0.144	1
LADGATE	155	10000	0.247	1
LADGATE	615	10000	0.399	1
LADGATE	64	10000	0.200	1
LADGATE	11	10000	0.114	1
LADGATE	55	10000	0.131	1
LADGATE	11556	10000	0.592	0
LADGATE	18742	10000	0.680	0
LADGATE	2868	10000	0.887	1
LADGATE	96	10000	0.259	1
LADGATE	29	10000	0.153	1
LADGATE	12	10000	0.104	1
LADGATE	16678	10000	0.435	0
LADGATE	4432	10000	0.432	1
LADGATE	11659	10000	0.779	0
LADGATE	30660	10000	0.836	0
LADGATE	22536	10000	0.728	0
LADGATE	660	10000	0.395	1
LADGATE	1543	10000	0.364	1
LADGATE	6709	10000	0.455	1
LADGATE	4825	10000	0.660	1
LADGATE	2001	10000	0.288	1
LADGATE	3054	10000	0.526	1
LADGATE	1236	10000	0.299	1
LADGATE	1225	10000	0.617	1
LADGATE	3404	10000	0.562	1
LADGATE	11	10000	0.111	1
LADGATE	191	10000	0.259	1
LADGATE	399	10000	0.259	1
LADGATE	36	10000	0.161	1
LADGATE	120	10000	0.263	1
LADGATE	280	10000	0.211	1
LADGATE	22074	10000	0.403	0
LADGATE	240	10000	0.214	1
LADGATE	2031	10000	1.113	1
LADGATE	110	10000	0.196	1
LADGATE	1310	10000	0.137	1
LADGATE	15	10000	0.119	1
LADGATE	163	10000	0.184	1
LADGATE	1491	10000	0.344	1
LADGATE	5205	10000	0.172	1
LADGATE	10017	10000	0.363	0
LADGATE	4960	10000	0.635	1
LADGATE	31	10000	0.163	1
LADGATE	705	10000	0.515	1
LADGATE	14	10000	0.116	1
LADGATE	1908	10000	0.386	1
LADGATE	118	10000	0.232	1
LADGATE	333	10000	0.305	1
LADGATE	17809	10000	1.060	0
LADGATE	1294	10000	0.507	1
LADGATE	3097	10000	0.357	1
LADGATE	72	10000	0.288	1
LADGATE	4225	10000	0.595	1
LADGATE	14416	10000	0.666	0
LADGATE	1428	10000	0.327	1
LADGATE	2031	10000	1.131	1
LADGATE	16640	10000	0.422	0
LADGATE	5067	10000	0.745	1
LADGATE	1053	10000	0.348	1
LADGATE	8232	10000	0.384	1
LADGATE	2490	10000	0.675	1
LADGATE	221	10000	0.237	1
LADGATE	2807	10000	0.631	1
LADGATE	5211	10000	0.778	1
LADGATE	560	10000	0.252	1
LADGATE	24	10000	0.144	1
LADGATE	2508	10000	0.484	1
LADGATE	40	10000	0.181	1
LADGATE	6885	10000	0.253	1
LADGATE	1049	10000	0.293	1
LADGATE	1159	10000	0.330	1
LADGATE	548	10000	0.409	1
LADGATE	1049	10000	0.298	1
LADGATE	123	10000	0.258	1
LADGATE	28	10000	0.161	1
LADGATE	481	10000	0.195	1
LADGATE	146	10000	0.217	1
LADGATE	32	10000	0.176	1
LADGATE	19	10000	0.159	1
LADGATE	26	10000	0.161	1
LADGATE	969	10000	0.549	1
LADGATE	1224	10000	0.285	1
LADGATE	18	10000	0.152	1
LADGATE	72	10000	0.210	1
LADGATE	16	10000	0.139	1
LADGATE	736	10000	0.596	1
LADGATE	11251	10000	0.762	0
LADGATE	33155	10000	0.568	0
LADGATE	803	10000	0.521	1
LADGATE	1649	10000	0.436	1
LADGATE	645	10000	0.597	1
LADGATE	338	10000	0.246	1
LADGATE	19	10000	0.159	1
LADGATE	3670	10000	0.806	1
LADGATE	31	10000	0.165	1
LADGATE	230	10000	0.224	1
LADGATE	76	10000	0.148	1
LADGATE	440	10000	0.444	1
LADGATE	160	10000	0.252	1
LADGATE	16364	10000	0.696	0
LADGATE	156	10000	0.291	1
LADGATE	6089	10000	0.441	1
LADGATE	1386	10000	0.328	1
LADGATE	115	10000	0.274	1
LADGATE	2450	10000	0.601	1
LADGATE	10429	10000	0.956	0
LADGATE	1746	10000	0.696	1
LADGATE	14	10000	0.119	1
LADGATE	108	10000	0.205	1
LADGATE	760	10000	0.332	1
LADGATE	156	10000	0.276	1
LADGATE	5065	10000	0.718	1
LADGATE	4799	10000	0.826	1
LADGATE	6028	10000	0.601	1
LADGATE	1046	10000	0.263	1
LADGATE	181	10000	0.191	1
LADGATE	8	10000	0.112	1
LADGATE	6418	10000	0.908	1
LADGATE	3183	10000	0.486	1
LADGATE	378	10000	0.300	1
LADGATE	1071	10000	0.293	1
LADGATE	36	10000	0.184	1
LADGATE	4620	10000	0.430	1
LADGATE	3800	10000	0.263	1
LADGATE	17999	10000	0.908	0
LADGATE	4952	10000	0.635	1
LADGATE	555	10000	0.446	1
LADGATE	8508	10000	0.742	1
LADGATE	11716	10000	0.665	0
LADGATE	172	10000	0.222	1
LADGATE	1681	10000	0.552	1
LADGATE	33	10000	0.177	1
LADGATE	10	10000	0.126	1
LADGATE	403	10000	0.282	1
LADGATE	2065	10000	0.277	1
LADGATE	21688	10000	0.789	0
LADGATE	32	10000	0.240	1
LADGATE	22	10000	0.159	1
LADGATE	1422	10000	0.351	1
LADGATE	4518	10000	0.488	1
LADGATE	413	10000	0.363	1
LADGATE	21925	10000	0.429	0
LADGATE	341	10000	0.183	1
LADGATE	403	10000	0.284	1
LADGATE	90	10000	0.277	1
LADGATE	3486	10000	0.573	1
LADGATE	22	10000	0.156	1
LADGATE	356	10000	0.260	1
LADGATE	827	10000	0.665	1
LADGATE	2032	10000	0.692	1
LADGATE	726	10000	0.604	1
LADGATE	170	10000	0.224	1
LADGATE	17493	10000	0.793	0
LADGATE	874	10000	0.571	1
LADGATE	8992	10000	0.518	1
LADGATE	1001	10000	0.228	1
LADGATE	20	10000	0.141	1
LADGATE	168	10000	0.181	1
LADGATE	16747	10000	0.611	0
LADGATE	1178	10000	0.305	1
LADGATE	23999	10000	0.580	0
LADGATE	1218	10000	0.553	1
LADGATE	5040	10000	0.682	1
LADGATE	9858	10000	0.729	1
LADGATE	1590	10000	0.424	1
LADGATE	1271	10000	0.546	1
LADGATE	800	10000	0.644	1
LADGATE	11	10000	0.122	1
LADGATE	814	10000	0.672	1
LADGATE	11999	10000	0.617	0
LADGATE	26778	10000	0.570	0
LADGATE	13175	10000	0.252	0
LADGATE	1120	10000	0.508	1
LADGATE	4596	10000	0.696	1
LADGATE	15904	10000	1.056	0
LADGATE	44909	10000	0.990	0
LADGATE	42	10000	0.163	1
LADGATE	5310	10000	0.728	1
LADGATE	821	10000	0.437	1
LADGATE	7993	10000	1.047	1
LADGATE	18	10000	0.145	1
LADGATE	2670	10000	0.733	1
LADGATE	55	10000	0.155	1
LADGATE	6328	10000	0.368	1
LADGATE	258	10000	0.218	1
LADGATE	1218	10000	0.445	1
LADGATE	1000	10000	0.420	1
LADGATE	64	10000	0.197	1
LADGATE	31	10000	0.174	1
LADGATE	1121	10000	0.365	1
LADGATE	22407	10000	0.881	0
LADGATE	11120	10000	0.776	0
LADGATE	1492	10000	0.422	1
LADGATE	481	10000	0.389	1
LADGATE	1022	10000	0.300	1
LADGATE	69	10000	0.180	1
LADGATE	2508	10000	0.533	1
LADGATE	2644	10000	1.162	1
LADGATE	634	10000	0.408	1
LADGATE	35	10000	0.174	1
LADGATE	2092	10000	0.790	1
LADGATE	514	10000	0.419	1
LADGATE	132	10000	0.222	1
LADGATE	13680	10000	0.399	0
ARM P wall=146.09 s
