LADGATE	6089	10000	0.450	1
LADGATE	1386	10000	0.326	1
LADGATE	115	10000	0.272	1
LADGATE	2450	10000	0.617	1
LADGATE	10429	10000	0.960	0
LADGATE	1746	10000	0.573	1
LADGATE	14	10000	0.115	1
LADGATE	108	10000	0.205	1
LADGATE	760	10000	0.332	1
LADGATE	156	10000	0.278	1
LADGATE	5065	10000	0.699	1
LADGATE	4799	10000	0.777	1
LADGATE	6028	10000	0.578	1
LADGATE	1046	10000	0.262	1
LADGATE	181	10000	0.189	1
LADGATE	8	10000	0.109	1
LADGATE	6418	10000	0.871	1
LADGATE	3183	10000	0.490	1
LADGATE	378	10000	0.292	1
LADGATE	1071	10000	0.283	1
LADGATE	36	10000	0.184	1
LADGATE	4620	10000	0.385	1
LADGATE	3800	10000	0.263	1
LADGATE	17999	10000	0.868	0
LADGATE	4952	10000	0.618	1
LADGATE	555	10000	0.432	1
LADGATE	8508	10000	0.727	1
LADGATE	11716	10000	0.664	0
LADGATE	172	10000	0.220	1
LADGATE	1681	10000	0.545	1
LADGATE	33	10000	0.173	1
LADGATE	10	10000	0.125	1
LADGATE	403	10000	0.282	1
LADGATE	2065	10000	0.270	1
LADGATE	21688	10000	0.759	0
LADGATE	32	10000	0.167	1
LADGATE	22	10000	0.150	1
LADGATE	1422	10000	0.337	1
LADGATE	4518	10000	0.465	1
LADGATE	413	10000	0.352	1
LADGATE	21925	10000	0.416	0
LADGATE	341	10000	0.173	1
LADGATE	403	10000	0.269	1
LADGATE	90	10000	0.243	1
LADGATE	3486	10000	0.501	1
LADGATE	22	10000	0.155	1
LADGATE	356	10000	0.252	1
LADGATE	827	10000	0.637	1
LADGATE	2032	10000	0.670	1
LADGATE	726	10000	0.587	1
LADGATE	170	10000	0.222	1
LADGATE	17493	10000	0.760	0
LADGATE	874	10000	0.559	1
LADGATE	8992	10000	0.518	1
LADGATE	1001	10000	0.224	1
LADGATE	20	10000	0.141	1
LADGATE	168	10000	0.181	1
LADGATE	16747	10000	0.589	0
LADGATE	1178	10000	0.300	1
LADGATE	23999	10000	0.584	0
LADGATE	1218	10000	0.539	1
LADGATE	5040	10000	0.663	1
LADGATE	9858	10000	0.708	1
LADGATE	1590	10000	0.426	1
LADGATE	1271	10000	0.552	1
LADGATE	800	10000	0.610	1
LADGATE	11	10000	0.122	1
LADGATE	814	10000	0.651	1
LADGATE	11999	10000	0.601	0
LADGATE	26778	10000	0.576	0
LADGATE	13175	10000	0.260	0
LADGATE	1120	10000	0.503	1
LADGATE	4596	10000	0.682	1
LADGATE	15904	10000	1.029	0
LADGATE	44909	10000	0.959	0
LADGATE	42	10000	0.151	1
LADGATE	5310	10000	0.703	1
LADGATE	821	10000	0.436	1
LADGATE	7993	10000	0.995	1
LADGATE	18	10000	0.143	1
LADGATE	2670	10000	0.693	1
LADGATE	55	10000	0.147	1
LADGATE	6328	10000	0.353	1
LADGATE	258	10000	0.220	1
LADGATE	1218	10000	0.433	1
LADGATE	1000	10000	0.414	1
LADGATE	64	10000	0.196	1
LADGATE	31	10000	0.175	1
LADGATE	1121	10000	0.359	1
LADGATE	22407	10000	0.865	0
LADGATE	11120	10000	0.750	0
LADGATE	1492	10000	0.417	1
LADGATE	481	10000	0.382	1
LADGATE	1022	10000	0.297	1
LADGATE	69	10000	0.181	1
LADGATE	2508	10000	0.516	1
LADGATE	2644	10000	1.130	1
LADGATE	634	10000	0.401	1
LADGATE	35	10000	0.174	1
LADGATE	2092	10000	0.729	1
LADGATE	514	10000	0.413	1
LADGATE	132	10000	0.223	1
LADGATE	13680	10000	0.378	0
ARM XLP wall=151.98 s
