SELECTED_PRIORITY_ROW	ndcc12	974	5982	345696	329556	329556	12112	0.001217
SELECTED_PRIORITY_ROW	kall_circlesrectangles_c6r39	1306	5378	75744	74610	74610	7868	0.000882
SELECTED_PRIORITY_ROW	squfl020-150	9170	24000	135020	135020	135020	27360	0.003534
SELECTED_PRIORITY_ROW	autocorr_bern40-30	43	1534	20034	20034	20034	810	0.000111
SELECTED_PRIORITY_ROW	slay08m	660	2016	7796	7796	7796	2068	0.000275
SELECTED_PRIORITY_ROW	chimera_mgw-c16-2031-01	2032	15900	3328073	2565876	2561396	53470	0.009772
SELECTED_PRIORITY_ROW	forest	713	2658	10614	10543	10543	2445	0.000378
SELECTED_PRIORITY_ROW	qspp_0_10_0_1_10_1	280	29636	1942907	1932414	1932414	16660	0.002370
SELECTED_PRIORITY_ROW	st_ph1	16	58	274	233	233	55	0.000015
SELECTED_PRIORITY_ROW	elf	124	376	2733	2173	2173	441	0.000065
SELECTED_PRIORITY_ROW	ex3_1_3	18	36	90	83	83	37	0.000012
SELECTED_PRIORITY_ROW	cvxnonsep_normcon40r	162	322	645	645	645	323	0.000052
SELECTED_PRIORITY_ROW	demo7	155	618	3579	3426	3426	620	0.000097
SELECTED_PRIORITY_ROW	waternd2	615	2580	155674	74817	74817	4059	0.000511
SELECTED_PRIORITY_ROW	prolog	64	292	1245	1225	1225	257	0.000048
SELECTED_PRIORITY_ROW	ex14_1_8	11	30	80	80	80	28	0.000010
SELECTED_PRIORITY_ROW	faclay75	272878	1379706	3204527350	3013800414	3013800414	3449330	0.000000
SELECTED_PRIORITY_ROW	st_qpk3	55	548	5467	3762	3762	374	0.000062
SELECTED_PRIORITY_ROW	mpbp_34	11556	40860	3093917	891674	891674	62446	0.008947
SELECTED_PRIORITY_ROW	cvxnonsep_normcon20r	82	162	325	325	325	163	0.000037
SELECTED_PRIORITY_ROW	cvxnonsep_psig20r	86	170	341	341	341	171	0.000027
SELECTED_PRIORITY_ROW	crudeoil_pooling_dt2	18742	75910	14985540	9947932	9947927	174214	0.039972
SELECTED_PRIORITY_ROW	rsyn0805m03m	2868	8270	60979	54853	54853	10111	0.001572
SELECTED_PRIORITY_ROW	st_iqpbk1	22	98	295	295	295	71	0.000019
SELECTED_PRIORITY_ROW	waterund01	96	404	4546	3317	3317	457	0.000077
SELECTED_PRIORITY_ROW	pointpack04	29	120	577	577	577	113	0.000023
SELECTED_PRIORITY_ROW	st_e22	12	30	77	70	70	28	0.000009
SELECTED_PRIORITY_ROW	faclay30	16678	82242	13452923	12850431	12850431	116585	0.016166
SELECTED_PRIORITY_ROW	arki0002	4432	11248	683476	667374	667374	27906	0.003329
SELECTED_PRIORITY_ROW	transswitch0300p	11659	48446	404940	377741	377741	51785	0.008541
SELECTED_PRIORITY_ROW	crudeoil_pooling_dt3	30660	152210	48975085	33883414	33883414	471330	0.000000
SELECTED_PRIORITY_ROW	gasprod_sarawak81	22536	75636	1030380	941231	941231	110997	0.015702
SELECTED_PRIORITY_ROW	maxcsp-langford-3-11	660	29646	33444033	10360919	10360919	72709	0.007999
SELECTED_PRIORITY_ROW	p_ball_30b_5p_2d_h	1543	5224	25843	25742	25742	5370	0.000717
SELECTED_PRIORITY_ROW	ringpack_20_3	6709	45220	2415136	865627	865627	40969	0.005498
SELECTED_PRIORITY_ROW	waste	4825	21504	1468261	1270649	1270649	38413	0.004830
SELECTED_PRIORITY_ROW	catmix400	2001	11192	36373	36364	36364	8396	0.001015
SELECTED_PRIORITY_ROW	rsyn0815m02hfsg	3054	7968	44604	41416	41416	9904	0.001659
SELECTED_PRIORITY_ROW	p_ball_10b_7p_3d_h	1236	4186	24380	23744	23744	4436	0.000601
SELECTED_PRIORITY_ROW	chimera_k64ising-02	1225	3846	613390	371142	371142	11742	0.001515
SELECTED_PRIORITY_ROW	batchs121208m	3404	11462	138030	128816	128816	13224	0.001799
SELECTED_PRIORITY_ROW	nvs02	11	46	142	142	142	36	0.000013
SELECTED_PRIORITY_ROW	wastepaper6	191	1416	16611	16611	16611	1511	0.000190
SELECTED_PRIORITY_ROW	syn15hfsg	399	1022	3300	3272	3272	1106	0.000209
SELECTED_PRIORITY_ROW	st_jcbpaf2	36	246	1635	1543	1543	199	0.000035
SELECTED_PRIORITY_ROW	camshape400	2000	7188	16768	16768	16768	5594	0.000751
SELECTED_PRIORITY_ROW	graphpart_clique-30	120	2790	114505	91153	91153	3027	0.000318
SELECTED_PRIORITY_ROW	graphpart_clique-70	280	14910	1413012	1144894	1144894	15796	0.001648
SELECTED_PRIORITY_ROW	smallinvDAXr1b010-011	39	1120	13510	13319	13319	599	0.000078
SELECTED_PRIORITY_ROW	nd_netgen-2000-3-4-b-a-ns_7	22074	60000	289420	273394	273394	64374	0.010068
SELECTED_PRIORITY_ROW	slay05m	240	720	2635	2635	2635	745	0.000110
SELECTED_PRIORITY_ROW	chimera_selby-c16-01	2031	10964	3605628	2421342	2420818	50264	0.011035
SELECTED_PRIORITY_ROW	csched1	110	376	975	975	975	323	0.000059
SELECTED_PRIORITY_ROW	watercontamination0303r	1310	37028	2171882	2171882	2171882	20194	0.002231
SELECTED_PRIORITY_ROW	ex9_2_4	15	36	117	117	117	41	0.000015
SELECTED_PRIORITY_ROW	sssd15-04	163	440	1625	1625	1625	497	0.000078
SELECTED_PRIORITY_ROW	autocorr_bern35-35fix	38	1264	16214	16214	16214	670	0.000078
SELECTED_PRIORITY_ROW	sfacloc2_4_90	1491	4500	31682	28843	28843	5335	0.000762
SELECTED_PRIORITY_ROW	cont6-qq	120395	557994	835894090	581918900	581918900	3410086	0.000000
SELECTED_PRIORITY_ROW	meanvar-orl400_05_e_7	5205	174804	21939414	21935811	21935811	95007	0.010902
SELECTED_PRIORITY_ROW	glider400	10017	49624	373018	327531	327531	54133	0.006989
SELECTED_PRIORITY_ROW	syn40m04m	4960	13792	65982	63265	63265	15219	0.002475
SELECTED_PRIORITY_ROW	ex2_1_3	31	72	189	189	189	73	0.000023
SELECTED_PRIORITY_ROW	qapw	705	87496	12183146	12183146	12183146	69878	0.008490
SELECTED_PRIORITY_ROW	himmel11	14	60	198	198	198	48	0.000016
SELECTED_PRIORITY_ROW	syn15m04m	1908	5288	26094	25061	25061	5853	0.000993
SELECTED_PRIORITY_ROW	pooling_rt2tp	118	654	5876	5796	5796	708	0.000106
SELECTED_PRIORITY_ROW	waterund14	333	2204	200484	72184	72184	3330	0.000406
SELECTED_PRIORITY_ROW	crudeoil_lee4_10	17809	120632	294531623	184173410	184173410	690884	0.000000
SELECTED_PRIORITY_ROW	pooling_foulds4pq	1294	8302	138692	138540	138540	9768	0.001209
SELECTED_PRIORITY_ROW	edgecross14-156	3097	19664	1487933	1376964	1376964	22658	0.003010
SELECTED_PRIORITY_ROW	tspn08	72	668	11074	7600	7600	602	0.000089
SELECTED_PRIORITY_ROW	crudeoil_li05	4225	14628	680022	533531	533531	25833	0.003586
SELECTED_PRIORITY_ROW	procurement1large	14416	41068	13858240	7376882	7372894	108978	0.028390
SELECTED_PRIORITY_ROW	blend721	1428	4548	77560	66143	66143	6157	0.000888
SELECTED_PRIORITY_ROW	chimera_selby-c16-02	2031	10878	4280329	2298935	2298935	48835	0.005250
SELECTED_PRIORITY_ROW	supplychainr1_053050	16640	57800	2173490	2173490	2173490	77190	0.009363
SELECTED_PRIORITY_ROW	sfacloc2_4_80	5067	21424	93048	88884	88884	17868	0.002773
SELECTED_PRIORITY_ROW	st_e24	10	26	64	57	57	23	0.000010
SELECTED_PRIORITY_ROW	edgecross10-040	1053	5116	161851	143518	143518	6034	0.000813
SELECTED_PRIORITY_ROW	sonet21v6	8232	40744	1643311	1585871	1585871	40593	0.005513
SELECTED_PRIORITY_ROW	squfl010-080	2490	6400	27665	27665	27665	7335	0.000965
SELECTED_PRIORITY_ROW	genpooling_lee2	221	1048	19895	14028	14028	1302	0.000186
SELECTED_PRIORITY_ROW	popdynm25	2807	13904	360081	286812	286812	22528	0.002861
SELECTED_PRIORITY_ROW	chp_partload	5211	16740	509170	373797	373797	28209	0.004600
SELECTED_PRIORITY_ROW	qspp_0_14_0_1_10_1	560	120274	16119226	16038266	16038266	67194	0.008917
