CAMPAIGN_STRESS	random_n2048_links4	2048	16356	0.663469	0.665125	287672073	287672073	479783
CAMPAIGN_STRESS	random_n2048_links20	2048	81176	0.372402	0.373715	1563953334	1563953334	1436668
CAMPAIGN_STRESS	random_n2048_links40	2048	160592	0.252680	0.254653	2052595742	2052595742	1712998
CAMPAIGN_STRESS	random_n8000_links2	8000	31994	0.799144	0.796530	2313914749	2313914749	1914683
CAMPAIGN_STRESS	random_n8000_links4	8000	63982	0.816690	0.824639	17375182561	17375182561	7147973
CAMPAIGN_STRESS	random_n8000_links8	8000	127850	0.992283	0.994682	46260820576	46260820576	13603724
CAMPAIGN_STRESS	random_n8000_links10	8000	159768	0.550775	0.549681	58257439844	58257439844	15844720
CAMPAIGN_STRESS	random_n12000_links4	12000	95972	0.741863	0.746170	58806390558	58806390558	16028994
CAMPAIGN_STRESS	grid32	1024	3968	0.320623	0.321671	195080	195080	11000
CAMPAIGN_STRESS	grid64	4096	16128	0.501090	0.503178	1848964	1848964	58838
CAMPAIGN_STRESS	hub2048	2048	4094	0.000010	0.000010	8189	8189	4095
