2	chimera_selby-c16-02	ctl	1.19	10665d60
2	chimera_selby-c16-02	fork	1.55	10665d60
2	crudeoil_pooling_dt3	ctl	1.00	65479dcc
2	crudeoil_pooling_dt3	fork	0.99	65479dcc
2	chp_shorttermplan2d	ctl	0.99	5de4afef
2	chp_shorttermplan2d	fork	1.29	ccfc6d47
2	waterund14	ctl	0.42	c2d1b192
2	waterund14	fork	0.47	7fa15407
2	chimera_mgw-c8-439-onc8-001	ctl	0.54	26f6e724
2	chimera_mgw-c8-439-onc8-001	fork	0.72	e183c5c6
2	edgecross10-080	ctl	0.42	6d1cf001
2	edgecross10-080	fork	0.56	043ca198
2	gancns	ctl	0.55	0d2b93e8
2	gancns	fork	0.67	aee7ba45
2	multiplants_mtg1b	ctl	0.74	180ead73
2	multiplants_mtg1b	fork	1.02	99c1668e
2	sonet24v5	ctl	0.73	075ddce9
2	sonet24v5	fork	0.92	da3f0820
2	nuclear25a	ctl	0.83	dcc7bff3
2	nuclear25a	fork	1.13	c390eaa7
2	rsyn0810m02hfsg	ctl	0.75	0862c9fd
2	rsyn0810m02hfsg	fork	0.98	a9680e56
2	rsyn0840m02m	ctl	0.68	ac74c14f
2	rsyn0840m02m	fork	0.89	4f054a86
2	syn40m04m	ctl	0.73	962189a5
2	syn40m04m	fork	0.99	742784d4
2	multiplants_stg1a	ctl	0.73	e79868ec
2	multiplants_stg1a	fork	0.97	e79868ec
