kall_diffcircles_6	SAME	0.20	0.00	451	0.20	0.00	448
chimera_mgw-c8-439-onc8-001	SAME	0.51	0.00	2597	0.50	0.01	2596
waterund11	SAME	0.30	0.00	4025	0.30	0.00	4017
chp_shorttermplan2d	SAME	0.90	0.07	61962	0.89	0.06	54178
sporttournament18	SAME	0.35	0.00	3061	0.34	0.00	3060
cvxnonsep_psig30	SAME	0.00	0.00	134	0.00	0.00	128
ringpack_20_2	SAME	0.50	0.04	36411	0.49	0.04	33033
blend718	SAME	0.40	0.01	8103	0.39	0.01	8082
wastepaper4	SAME	0.32	0.00	1351	0.30	0.00	1340
squfl010-040persp	SAME	0.42	0.02	13041	0.45	0.02	13015
crudeoil_lee4_06	SAME	0.94	0.04	40423	1.04	0.05	37590
netmod_kar1	SAME	0.65	0.01	11338	0.63	0.01	11310
ex8_1_7	SAME	0.18	0.00	847	0.18	0.00	841
graphpart_3g-0333-0333	SAME	0.26	0.00	3212	0.25	0.00	3214
slay05h	SAME	0.49	0.01	4000	0.37	0.00	4553
korcns	SAME	0.34	0.01	2905	0.31	0.00	2626
powerflow0118p	SAME	0.85	0.04	34485	0.80	0.02	11878
sfacloc2_3_80	SAME	1.22	0.02	22795	2.59	0.02	11114
rsyn0820m04m	SAME	1.23	0.06	59834	0.73	0.07	45473
hydroenergy1	SAME	0.20	0.01	4419	1.07	0.01	4433
maxmin	SAME	0.37	0.00	810	0.19	0.00	816
st_ht	SAME	0.16	0.00	201	0.16	0.00	194
crudeoil_lee2_06	SAME	0.80	0.05	49509	0.78	0.04	32976
kan_r3_h1_n4	SAME	0.51	0.02	17250	0.52	0.01	9695
primary	SAME	0.35	0.01	6959	0.34	0.00	7092
syn10m03hfsg	SAME	0.39	0.00	5916	0.39	0.01	5906
wastewater02m1	SAME	0.27	0.00	644	0.27	0.00	634
supplychainr1_022020	SAME	0.42	0.02	26542	0.40	0.01	10873
squfl025-025persp	SAME	0.34	0.02	21252	0.33	0.01	10202
