POST_CANDIDATE	risk2bpb	0	5	246070	0.000290
POST_CANDIDATE	risk2bpb	0	6	269113	0.000280
POST_CANDIDATE	risk2bpb	0	7	302706	0.000165
POST_CANDIDATE	risk2bpb	0	8	200355	0.000225
POST_CANDIDATE	risk2bpb	0	9	229280	0.000232
POST_CANDIDATE	risk2bpb	1	1	252205	0.000267
POST_CANDIDATE	risk2bpb	1	2	255907	0.000267
POST_CANDIDATE	risk2bpb	1	3	267392	0.000260
POST_CANDIDATE	risk2bpb	1	4	458326	0.000337
POST_CANDIDATE	risk2bpb	1	5	354999	0.000313
POST_CANDIDATE	risk2bpb	1	6	443354	0.000334
POST_CANDIDATE	risk2bpb	1	7	298897	0.000147
POST_CANDIDATE	risk2bpb	1	8	202994	0.000215
POST_CANDIDATE	risk2bpb	1	9	267061	0.000237
POST_ROW	risk2bpb	1462	5396	118471	66041	6655	66041	66041	66041	66041	66041	66041	66041	66041	66041	66041	66041	66041
POST_ROW	qap	255	43748	3802533	3650113	25541	3650113	3650113	3650113	3650113	3650113	3650113	3650113	3650113	3650113	3650113	3650113	3650113
POST_CANDIDATE	rsyn0830m04m	0	1	18446744073709551615	0.000114
POST_CANDIDATE	rsyn0830m04m	0	2	18446744073709551615	0.000168
POST_CANDIDATE	rsyn0830m04m	0	3	18446744073709551615	0.000176
POST_CANDIDATE	rsyn0830m04m	0	4	18446744073709551615	0.000194
POST_CANDIDATE	rsyn0830m04m	0	5	18446744073709551615	0.000215
POST_CANDIDATE	rsyn0830m04m	0	6	18446744073709551615	0.000193
POST_CANDIDATE	rsyn0830m04m	0	7	18446744073709551615	0.000113
POST_CANDIDATE	rsyn0830m04m	0	8	18446744073709551615	0.000102
POST_CANDIDATE	rsyn0830m04m	0	9	18446744073709551615	0.000105
POST_CANDIDATE	rsyn0830m04m	1	1	18446744073709551615	0.000090
POST_CANDIDATE	rsyn0830m04m	1	2	18446744073709551615	0.000152
POST_CANDIDATE	rsyn0830m04m	1	3	18446744073709551615	0.000153
POST_CANDIDATE	rsyn0830m04m	1	4	18446744073709551615	0.000166
POST_CANDIDATE	rsyn0830m04m	1	5	18446744073709551615	0.000164
POST_CANDIDATE	rsyn0830m04m	1	6	18446744073709551615	0.000167
POST_CANDIDATE	rsyn0830m04m	1	7	18446744073709551615	0.000088
POST_CANDIDATE	rsyn0830m04m	1	8	18446744073709551615	0.000080
POST_CANDIDATE	rsyn0830m04m	1	9	18446744073709551615	0.000078
POST_ROW	rsyn0830m04m	7252	20752	212130	171680	25680	171680	171680	171680	171680	171680	171680	171680	171680	171680	171680	171680	171680
POST_CANDIDATE	lop97icx	0	1	175218	0.000124
POST_CANDIDATE	lop97icx	0	2	164380	0.000114
POST_CANDIDATE	lop97icx	0	3	174411	0.000111
POST_CANDIDATE	lop97icx	0	4	208079	0.000109
POST_CANDIDATE	lop97icx	0	5	204506	0.000107
POST_CANDIDATE	lop97icx	0	6	183487	0.000111
POST_CANDIDATE	lop97icx	0	7	217144	0.000080
POST_CANDIDATE	lop97icx	0	8	121781	0.000093
POST_CANDIDATE	lop97icx	0	9	199486	0.000106
POST_CANDIDATE	lop97icx	1	1	246227	0.000177
POST_CANDIDATE	lop97icx	1	2	181280	0.000169
POST_CANDIDATE	lop97icx	1	3	208386	0.000165
POST_CANDIDATE	lop97icx	1	4	237286	0.000175
POST_CANDIDATE	lop97icx	1	5	235173	0.000173
POST_CANDIDATE	lop97icx	1	6	242865	0.000172
POST_CANDIDATE	lop97icx	1	7	214621	0.000138
POST_CANDIDATE	lop97icx	1	8	194983	0.000160
POST_CANDIDATE	lop97icx	1	9	194983	0.000116
POST_ROW	lop97icx	1073	2118	79286	64044	3950	64044	64044	64044	64044	64044	64044	64044	64044	64044	64044	64044	64044
POST_CANDIDATE	chain400	0	1	16382	0.000074
POST_CANDIDATE	chain400	0	2	16382	0.000074
POST_CANDIDATE	chain400	0	3	16382	0.000075
POST_CANDIDATE	chain400	0	4	16501	0.000094
POST_CANDIDATE	chain400	0	5	17894	0.000097
POST_CANDIDATE	chain400	0	6	17110	0.000102
POST_CANDIDATE	chain400	0	7	16382	0.000069
POST_CANDIDATE	chain400	0	8	16382	0.000068
POST_CANDIDATE	chain400	0	9	16382	0.000132
POST_CANDIDATE	chain400	1	1	19969	0.000072
POST_CANDIDATE	chain400	1	2	19969	0.000076
POST_CANDIDATE	chain400	1	3	19978	0.000072
POST_CANDIDATE	chain400	1	4	20251	0.000095
POST_CANDIDATE	chain400	1	5	21688	0.000099
POST_CANDIDATE	chain400	1	6	21058	0.000099
POST_CANDIDATE	chain400	1	7	19978	0.000071
POST_CANDIDATE	chain400	1	8	19978	0.000070
POST_CANDIDATE	chain400	1	9	19969	0.000185
POST_ROW	chain400	1201	4796	16382	16382	4398	16382	16382	16382	16382	16382	16382	16382	16382	16382	16382	16382	16382
POST_CANDIDATE	mpbp_07	0	1	18446744073709551615	0.000239
POST_CANDIDATE	mpbp_07	0	2	18446744073709551615	0.000203
POST_CANDIDATE	mpbp_07	0	3	18446744073709551615	0.000186
POST_CANDIDATE	mpbp_07	0	4	18446744073709551615	0.000349
POST_CANDIDATE	mpbp_07	0	5	18446744073709551615	0.000361
POST_CANDIDATE	mpbp_07	0	6	18446744073709551615	0.000363
POST_CANDIDATE	mpbp_07	0	7	18446744073709551615	0.000150
POST_CANDIDATE	mpbp_07	0	8	18446744073709551615	0.000148
POST_CANDIDATE	mpbp_07	0	9	18446744073709551615	0.000138
POST_CANDIDATE	mpbp_07	1	1	18446744073709551615	0.000173
POST_CANDIDATE	mpbp_07	1	2	18446744073709551615	0.000212
POST_CANDIDATE	mpbp_07	1	3	18446744073709551615	0.000206
POST_CANDIDATE	mpbp_07	1	4	18446744073709551615	0.000333
POST_CANDIDATE	mpbp_07	1	5	18446744073709551615	0.000334
POST_CANDIDATE	mpbp_07	1	6	18446744073709551615	0.000332
POST_CANDIDATE	mpbp_07	1	7	18446744073709551615	0.000179
POST_CANDIDATE	mpbp_07	1	8	18446744073709551615	0.000171
POST_CANDIDATE	mpbp_07	1	9	18446744073709551615	0.000161
POST_ROW	mpbp_07	9532	30810	1368477	1248947	55603	1248947	1248947	1248947	1248947	1248947	1248947	1248947	1248947	1248947	1248947	1248947	1248947
POST_CANDIDATE	sonetgr17	0	1	101140	0.000103
POST_CANDIDATE	sonetgr17	0	2	109552	0.000107
POST_CANDIDATE	sonetgr17	0	3	115693	0.000098
POST_CANDIDATE	sonetgr17	0	4	106959	0.000114
POST_CANDIDATE	sonetgr17	0	5	113390	0.000114
POST_CANDIDATE	sonetgr17	0	6	108211	0.000108
POST_CANDIDATE	sonetgr17	0	7	119110	0.000072
POST_CANDIDATE	sonetgr17	0	8	112922	0.000086
POST_CANDIDATE	sonetgr17	0	9	112922	0.000063
POST_CANDIDATE	sonetgr17	1	1	101199	0.000091
POST_CANDIDATE	sonetgr17	1	2	111147	0.000101
POST_CANDIDATE	sonetgr17	1	3	113147	0.000086
POST_CANDIDATE	sonetgr17	1	4	111627	0.000117
POST_CANDIDATE	sonetgr17	1	5	104585	0.000109
POST_CANDIDATE	sonetgr17	1	6	94594	0.000106
POST_CANDIDATE	sonetgr17	1	7	119439	0.000067
POST_CANDIDATE	sonetgr17	1	8	112981	0.000074
POST_CANDIDATE	sonetgr17	1	9	112981	0.000061
POST_ROW	sonetgr17	440	2958	37814	30971	2807	30971	30971	30971	30971	30971	30971	30971	30971	30971	30971	30971	30971
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	1	42319	0.000282
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	2	42319	0.000283
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	3	60419	0.000281
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	4	58787	0.000384
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	5	58787	0.000357
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	6	54429	0.000354
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	7	60419	0.000295
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	8	60419	0.000287
POST_CANDIDATE	p_ball_30b_7p_2d_h	0	9	60419	0.000264
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	1	49039	0.000265
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	2	49039	0.000261
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	3	67139	0.000259
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	4	63966	0.000339
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	5	63966	0.000331
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	6	67139	0.000324
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	7	49754	0.000165
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	8	49754	0.000150
POST_CANDIDATE	p_ball_30b_7p_2d_h	1	9	67139	0.000242
POST_ROW	p_ball_30b_7p_2d_h	2207	7516	42456	42319	7771	42319	42319	42319	42319	42319	42319	42319	42319	42319	42319	42319	42319
POST_ROW	pinene200	19995	97990	1358716	1134463	133427	1134463	1134463	1134463	1134463	1134463	1134463	1134463	1134463	1134463	1134463	1134463	1134463
POST_ROW	unitcommit_200_100_1_mod_8	146830	476332	3053940	2981835	498723	2981835	2981835	2981835	2981835	2981835	2981835	2981835	2981835	2981835	2981835	2981835	2981835
POST_CANDIDATE	ex8_3_9	0	1	22739	0.000043
POST_CANDIDATE	ex8_3_9	0	2	15541	0.000039
POST_CANDIDATE	ex8_3_9	0	3	22430	0.000039
POST_CANDIDATE	ex8_3_9	0	4	19439	0.000041
POST_CANDIDATE	ex8_3_9	0	5	19503	0.000042
POST_CANDIDATE	ex8_3_9	0	6	19699	0.000038
POST_CANDIDATE	ex8_3_9	0	7	16060	0.000033
POST_CANDIDATE	ex8_3_9	0	8	16060	0.000020
POST_CANDIDATE	ex8_3_9	0	9	16060	0.000019
POST_ROW	ex8_3_9	123	834	15050	11503	1019	11503	11503	11503	11503	11503	11503	11503	11503	11503	11503	11503	11503
POST_CANDIDATE	rsyn0820m02m	0	1	425209	0.000543
POST_CANDIDATE	rsyn0820m02m	0	2	440423	0.000547
POST_CANDIDATE	rsyn0820m02m	0	3	476127	0.000533
POST_CANDIDATE	rsyn0820m02m	0	4	446434	0.000592
POST_CANDIDATE	rsyn0820m02m	0	5	405621	0.000566
POST_CANDIDATE	rsyn0820m02m	0	6	479473	0.000582
POST_CANDIDATE	rsyn0820m02m	0	7	507001	0.000495
POST_CANDIDATE	rsyn0820m02m	0	8	507001	0.000432
POST_CANDIDATE	rsyn0820m02m	0	9	507001	0.000412
POST_CANDIDATE	rsyn0820m02m	1	1	256861	0.000456
POST_CANDIDATE	rsyn0820m02m	1	2	189715	0.000443
POST_CANDIDATE	rsyn0820m02m	1	3	234363	0.000434
POST_CANDIDATE	rsyn0820m02m	1	4	277602	0.000516
POST_CANDIDATE	rsyn0820m02m	1	5	213657	0.000494
POST_CANDIDATE	rsyn0820m02m	1	6	218104	0.000491
POST_CANDIDATE	rsyn0820m02m	1	7	217563	0.000405
POST_CANDIDATE	rsyn0820m02m	1	8	217563	0.000342
POST_CANDIDATE	rsyn0820m02m	1	9	217563	0.000310
POST_ROW	rsyn0820m02m	2486	6932	38190	35631	8131	35631	35631	35631	35631	35631	35631	35631	35631	35631	35631	35631	35631
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	1	7763	0.000038
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	2	7763	0.000034
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	3	7329	0.000036
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	4	7640	0.000041
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	5	7368	0.000040
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	6	7640	0.000039
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	7	6982	0.000016
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	8	7307	0.000030
POST_CANDIDATE	p_ball_10b_5p_2d_m	0	9	7307	0.000023
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	1	26232	0.000087
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	2	23524	0.000065
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	3	24441	0.000059
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	4	26356	0.000087
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	5	26232	0.000082
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	6	26241	0.000088
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	7	17923	0.000034
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	8	17923	0.000027
POST_CANDIDATE	p_ball_10b_5p_2d_m	1	9	24441	0.000056
POST_ROW	p_ball_10b_5p_2d_m	293	964	6648	6547	1135	6547	6547	6547	6547	6547	6547	6547	6547	6547	6547	6547	6547
POST_CANDIDATE	pooling_adhya4tp	0	1	29827	0.000040
POST_CANDIDATE	pooling_adhya4tp	0	2	30914	0.000039
POST_CANDIDATE	pooling_adhya4tp	0	3	31108	0.000040
POST_CANDIDATE	pooling_adhya4tp	0	4	39158	0.000040
POST_CANDIDATE	pooling_adhya4tp	0	5	35890	0.000038
POST_CANDIDATE	pooling_adhya4tp	0	6	37227	0.000041
POST_CANDIDATE	pooling_adhya4tp	0	7	65443	0.000042
POST_CANDIDATE	pooling_adhya4tp	0	8	36582	0.000038
POST_CANDIDATE	pooling_adhya4tp	0	9	36582	0.000023
POST_CANDIDATE	pooling_adhya4tp	1	1	29827	0.000033
POST_CANDIDATE	pooling_adhya4tp	1	2	31290	0.000035
POST_CANDIDATE	pooling_adhya4tp	1	3	30085	0.000036
POST_CANDIDATE	pooling_adhya4tp	1	4	40966	0.000041
POST_CANDIDATE	pooling_adhya4tp	1	5	46188	0.000041
POST_CANDIDATE	pooling_adhya4tp	1	6	40966	0.000038
POST_CANDIDATE	pooling_adhya4tp	1	7	69058	0.000039
POST_CANDIDATE	pooling_adhya4tp	1	8	36582	0.000031
POST_CANDIDATE	pooling_adhya4tp	1	9	36582	0.000022
POST_ROW	pooling_adhya4tp	170	936	26842	20581	1459	20581	20581	20581	20581	20581	20581	20581	20581	20581	20581	20581	20581
POST_CANDIDATE	squfl015-080persp	0	1	18446744073709551615	0.000166
POST_CANDIDATE	squfl015-080persp	0	2	18446744073709551615	0.000165
POST_CANDIDATE	squfl015-080persp	0	3	18446744073709551615	0.000173
POST_CANDIDATE	squfl015-080persp	0	4	18446744073709551615	0.000189
POST_CANDIDATE	squfl015-080persp	0	5	18446744073709551615	0.000184
POST_CANDIDATE	squfl015-080persp	0	6	18446744073709551615	0.000181
POST_CANDIDATE	squfl015-080persp	0	7	18446744073709551615	0.000069
POST_CANDIDATE	squfl015-080persp	0	8	18446744073709551615	0.000069
POST_CANDIDATE	squfl015-080persp	0	9	18446744073709551615	0.000170
POST_ROW	squfl015-080persp	7295	21600	74520	74520	20600	74520	74520	74520	74520	74520	74520	74520	74520	74520	74520	74520	74520
POST_CANDIDATE	edgecross10-080	0	1	231032	0.000194
POST_CANDIDATE	edgecross10-080	0	2	187994	0.000198
POST_CANDIDATE	edgecross10-080	0	3	237629	0.000197
POST_CANDIDATE	edgecross10-080	0	4	225051	0.000215
POST_CANDIDATE	edgecross10-080	0	5	234295	0.000212
POST_CANDIDATE	edgecross10-080	0	6	222557	0.000210
POST_CANDIDATE	edgecross10-080	0	7	221529	0.000070
POST_CANDIDATE	edgecross10-080	0	8	178155	0.000231
POST_CANDIDATE	edgecross10-080	0	9	221529	0.000182
POST_CANDIDATE	edgecross10-080	1	1	188235	0.000256
POST_CANDIDATE	edgecross10-080	1	2	188099	0.000254
POST_CANDIDATE	edgecross10-080	1	3	188235	0.000255
POST_CANDIDATE	edgecross10-080	1	4	188235	0.000270
POST_CANDIDATE	edgecross10-080	1	5	188235	0.000266
POST_CANDIDATE	edgecross10-080	1	6	188051	0.000263
POST_CANDIDATE	edgecross10-080	1	7	236896	0.000073
POST_CANDIDATE	edgecross10-080	1	8	196515	0.000224
POST_CANDIDATE	edgecross10-080	1	9	188235	0.000245
POST_ROW	edgecross10-080	1053	5940	170814	164639	6247	164639	164639	164639	164639	164639	164639	164639	164639	164639	164639	164639	164639
POST_CANDIDATE	clay0204hfsg	0	1	13599	0.000074
POST_CANDIDATE	clay0204hfsg	0	2	7694	0.000058
POST_CANDIDATE	clay0204hfsg	0	3	8730	0.000056
POST_CANDIDATE	clay0204hfsg	0	4	10924	0.000076
POST_CANDIDATE	clay0204hfsg	0	5	9465	0.000072
POST_CANDIDATE	clay0204hfsg	0	6	10105	0.000073
POST_CANDIDATE	clay0204hfsg	0	7	8556	0.000048
POST_CANDIDATE	clay0204hfsg	0	8	8556	0.000038
